[Measurement conditions]
Sample identification,
22.860, 8
22.880,21
22.900,14
22.920,17
22.940, 9
22.960,14
22.980, 9
23.000,11
23.020,11
23.040,12
23.060, 8
23.080,19
23.100,12
23.120,16
23.140,15
23.160,13
23.180,21
23.200, 8
23.220,17
23.240,25
23.260,11
23.280,14
23.300,14
23.320,15
23.340,14
23.360,13
23.380,20
23.400,15
23.420,16
23.440, 8
23.460,12
23.480,20
23.500,18
23.520,17
23.540,16
23.560,14
23.580,13
23.600,13
23.620,14
23.640,16
23.660, 6
23.680,15
23.700,12
23.720,16
23.740,17
23.760,19
23.780,10
23.800,19
23.820, 8
23.840, 9
23.860,19
23.880,16
23.900,18
23.920,13
23.940,10
23.960,11
23.980,14
24.000,15
24.020, 9
24.040,13
24.060,11
24.080, 9
24.100,15
24.120,15
24.140,10
24.160,10
24.180,17
24.200,14
24.220,16
24.240, 9
24.260,11
24.280,12
24.300,15
24.320,13
24.340,11
24.360,10
24.380,18
24.400,14
24.420,18
24.440,14
24.460,20
24.480,24
24.500,14
24.520,11
24.540,12
24.560,18
24.580,16
24.600,14
24.620,16
24.640,14
24.660,12
24.680,19
24.700,16
24.720,16
24.740,14
24.760,20
24.780,13
24.800,20
24.820,17
24.840,17
24.860,19
24.880,18
24.900,10
24.920,20
24.940,13
24.960,14
24.980,17
25.000,16
25.020,21
25.040,16
25.060,22
25.080,12
25.100,18
25.120,17
25.140,14
25.160,15
25.180,21
25.200,19
25.220,17
25.240,18
25.260,13
25.280,19
25.300,20
25.320,18
25.340,18
25.360,14
25.380,12
25.400,18
25.420,16
25.440,23
25.460,23
25.480,17
25.500,16
25.520,26
25.540,14
25.560,18
25.580,13
25.600,20
25.620,27
25.640,24
25.660,21
25.680,25
25.700,18
25.720,12
25.740,23
25.760,15
25.780,20
25.800,23
25.820,14
25.840,14
25.860,16
25.880,17
25.900,17
25.920,18
25.940,26
25.960,22
25.980,16
26.000,17
26.020,26
26.040,27
26.060,21
26.080,24
26.100,19
26.120,24
26.140,25
26.160,25
26.180,17
26.200,13
26.220,23
26.240,20
26.260,16
26.280,25
26.300,18
26.320,21
26.340,17
26.360,24
26.380,20
26.400,24
26.420,25
26.440,25
26.460,20
26.480,26
26.500,21
26.520,29
26.540,18
26.560,25
26.580,25
26.600,23
26.620,31
26.640,29
26.660,21
26.680,24
26.700,23
26.720,24
26.740,30
26.760,28
26.780,22
26.800,35
26.820,19
26.840,28
26.860,32
26.880,18
26.900,28
26.920,19
26.940,28
26.960,29
26.980,27
27.000,23
27.020,30
27.040,36
27.060,21
27.080,32
27.100,36
27.120,24
27.140,36
27.160,28
27.180,32
27.200,29
27.220,18
27.240,32
27.260,26
27.280,28
27.300,26
27.320,29
27.340,30
27.360,31
27.380,25
27.400,27
27.420,24
27.440,21
27.460,25
27.480,31
27.500,45
27.520,32
27.540,27
27.560,35
27.580,37
27.600,36
27.620,39
27.640,31
27.660,22
27.680,31
27.700,30
27.720,22
27.740,22
27.760,31
27.780,32
27.800,21
27.820,24
27.840,33
27.860,28
27.880,29
27.900,25
27.920,37
27.940,32
27.960,25
27.980,18
28.000,26
28.020,18
28.040,26
28.060,33
28.080,27
28.100,24
28.120,24
28.140,26
28.160,31
28.180,24
28.200,32
28.220,25
28.240,20
28.260,29
28.280,27
28.300,27
28.320,32
28.340,22
28.360,19
28.380,33
28.400,25
28.420,33
28.440,18
28.460,25
28.480,19
28.500,28
28.520,28
28.540,21
28.560,34
28.580,22
28.600,15
28.620,28
28.640,22
28.660,26
28.680,25
28.700,22
28.720,26
28.740,23
28.760,37
28.780,24
28.800,28
28.820,24
28.840,29
28.860,28
28.880,25
28.900,29
28.920,24
28.940,22
28.960,24
28.980,24
29.000,28
29.020,24
29.040,19
29.060,31
29.080,34
29.100,22
29.120,25
29.140,24
29.160,24
29.180,34
29.200,24
29.220,25
29.240,34
29.260,24
29.280,20
29.300,19
29.320,17
29.340,28
29.360,19
29.380,18
29.400,26
29.420,25
29.440,34
29.460,29
29.480,35
29.500,36
29.520,19
29.540,25
29.560,27
29.580,22
29.600,15
29.620,27
29.640,22
29.660,26
29.680,27
29.700,25
29.720,34
29.740,30
29.760,22
29.780,33
29.800,23
29.820,28
29.840,27
29.860,28
29.880,23
29.900,40
29.920,28
29.940,29
29.960,31
29.980,35
30.000,27
30.020,24
30.040,21
30.060,22
30.080,25
30.100,27
30.120,29
30.140,24
30.160,43
30.180,26
30.200,21
30.220,21
30.240,39
30.260,28
30.280,34
30.300,27
30.320,36
30.340,30
30.360,28
30.380,28
30.400,35
30.420,27
30.440,31
30.460,32
30.480,27
30.500,19
30.520,17
30.540,32
30.560,20
30.580,26
30.600,30
30.620,20
30.640,27
30.660,20
30.680,23
30.700,24
30.720,20
30.740,20
30.760,30
30.780,21
30.800,27
30.820,25
30.840,26
30.860,25
30.880,26
30.900,37
30.920,22
30.940,30
30.960,27
30.980,21
31.000,22
31.020,31
31.040,26
31.060,30
31.080,29
31.100,31
31.120,20
31.140,27
31.160,22
31.180,30
31.200,24
31.220,33
31.240,27
31.260,24
31.280,31
31.300,18
31.320,29
31.340,30
31.360,14
31.380,29
31.400,26
31.420,23
31.440,21
31.460,26
31.480,22
31.500,26
31.520,13
31.540,25
31.560,24
31.580,25
31.600,21
31.620,22
31.640,30
31.660,22
31.680,22
31.700,19
31.720,27
31.740,24
31.760,32
31.780,24
31.800,27
31.820,25
31.840,28
31.860,26
31.880,20
31.900,21
31.920,29
31.940,21
31.960,23
31.980,22
32.000,26
32.020,19
32.040,29
32.060,30
32.080,22
32.100,17
32.120,22
32.140,24
32.160,29
32.180,29
32.200,30
32.220,23
32.240,24
32.260,26
32.280,18
32.300,19
32.320,19
32.340,22
32.360,21
32.380,29
32.400,17
32.420,27
32.440,18
32.460,23
32.480,21
32.500,16
32.520,17
32.540,20
32.560,28
32.580,21
32.600,15
32.620,20
32.640,23
32.660,23
32.680,23
32.700,23
32.720,21
32.740,22
32.760,23
32.780,28
32.800,26
32.820,22
32.840,23
32.860,16
32.880,21
32.900,23
32.920,17
32.940,25
32.960,27
32.980,19
33.000,17
33.020,22
33.040,24
33.060,18
33.080,25
33.100,19
33.120,13
33.140,19
33.160,25
33.180,16
33.200,18
33.220,19
33.240,16
33.260,27
33.280,20
33.300,20
33.320,15
33.340,28
33.360,14
33.380,23
33.400,28
33.420,21
33.440,21
33.460,20
33.480,19
33.500,11
33.520,22
33.540,24
33.560,20
33.580,18
33.600,18
33.620,15
33.640,24
33.660,15
33.680,28
33.700,12
33.720,21
33.740,16
33.760,22
33.780,20
33.800,16
33.820,20
33.840,20
33.860,19
33.880,23
33.900,22
33.920,14
33.940,16
33.960,21
33.980,23
34.000,16
34.020, 8
34.040,16
34.060,22
34.080,17
34.100,19
34.120,21
34.140,24
34.160,16
34.180,15
34.200,15
34.220,19
34.240,26
34.260,22
34.280,16
34.300,13
34.320,20
34.340,21
34.360,18
34.380,16
34.400,16
34.420,17
34.440,20
34.460,22
34.480,20
34.500,14
34.520,16
34.540,12
34.560,16
34.580,16
34.600,20
34.620,23
34.640,34
34.660,14
34.680,25
34.700,24
34.720,13
34.740,19
34.760,20
34.780,29
34.800,11
34.820,21
34.840,19
34.860,20
34.880,17
34.900, 9
34.920,15
34.940,17
34.960,24
34.980,10
35.000,13
35.020,11
35.040,19
35.060,14
35.080,12
35.100, 8
35.120,12
35.140,12
35.160,12
35.180,10
35.200,22
35.220,23
35.240,13
35.260,25
35.280,14
35.300,20
35.320,15
35.340,14
35.360,22
35.380,14
35.400,17
35.420,14
35.440,16
35.460,13
35.480,13
35.500,15
35.520,16
35.540,14
35.560,13
35.580,19
35.600,16
35.620,11
35.640,18
35.660,13
35.680,17
35.700,17
35.720,13
35.740,11
35.760,11
35.780,19
35.800,16
35.820,15
35.840,18
35.860,14
35.880,17
35.900,24
35.920,18
35.940,18
35.960,20
35.980,14
36.000,14
36.020,13
36.040, 8
36.060,17
36.080,14
36.100,12
36.120,20
36.140,19
36.160,15
36.180,20
36.200,17
36.220,13
36.240,17
36.260,10
36.280,11
36.300,12
36.320,12
36.340,12
36.360,14
36.380,15
36.400,18
36.420,11
36.440,20
36.460,20
36.480,14
36.500,14
36.520,21
36.540,19
36.560,11
36.580,14
36.600,22
36.620,16
36.640, 4
36.660,10
36.680,10
36.700, 7
36.720,15
36.740,11
36.760,16
36.780,11
36.800,13
36.820, 9
36.840,13
36.860,10
36.880,16
36.900,15
36.920, 9
36.940, 8
36.960,14
36.980, 9
37.000, 8
37.020,13
37.040, 9
37.060,11
37.080,14
37.100,13
37.120,12
37.140,12
37.160,14
37.180,18
37.200,10
37.220,17
37.240,17
37.260,17
37.280,18
37.300,12
37.320,13
37.340,13
37.360,11
37.380,16
37.400,12
37.420, 8
37.440,17
37.460,11
37.480,11
37.500, 4
37.520, 9
37.540,17
37.560,12
37.580,12
37.600,19
37.620,13
37.640, 9
37.660,24
37.680,12
37.700,12
37.720, 8
37.740,10
37.760, 9
37.780,18
37.800,24
37.820,13
37.840,19
37.860,18
37.880, 9
37.900,13
37.920, 8
37.940,13
37.960,11
37.980, 8
38.000,17
38.020,14
38.040,14
38.060,10
38.080,13
38.100,16
38.120,11
38.140,11
38.160,10
38.180,15
38.200,13
38.220,11
38.240,10
38.260, 7
38.280,12
38.300,17
38.320,11
38.340, 9
38.360,12
38.380,14
38.400,13
38.420,13
38.440,17
38.460,15
38.480,15
38.500,10
38.520,13
38.540,10
38.560,12
38.580, 8
38.600,10
38.620, 9
38.640,13
38.660,13
38.680,12
38.700,11
38.720,17
38.740, 7
38.760, 9
38.780, 8
38.800,11
38.820,24
38.840,10
38.860,10
38.880,11
38.900,14
38.920,17
38.940, 8
38.960,15
38.980,11
39.000,13
39.020, 8
39.040,15
39.060,15
39.080,15
39.100, 8
39.120,12
39.140, 7
39.160,14
39.180,14
39.200,13
39.220, 8
39.240, 5
39.260,15
39.280,16
39.300,14
39.320,13
39.340,15
39.360,17
39.380,12
39.400,11
39.420, 9
39.440,14
39.460,13
39.480,10
39.500,15
39.520,14
39.540,14
39.560,16
39.580,12
39.600, 4
39.620, 7
39.640,15
39.660,12
39.680,10
39.700, 8
39.720,10
39.740, 9
39.760,17
39.780,13
39.800,13
39.820,12
39.840,10
39.860,11
39.880, 9
39.900, 8
39.920, 8
39.940, 9
39.960, 8
39.980,11
40.000,13
40.020, 9
40.040, 7
40.060,11
40.080,11
40.100,12
40.120, 3
40.140,12
40.160,11
40.180,14
40.200,17
40.220,14
40.240,11
40.260,12
40.280,10
40.300, 8
40.320,15
40.340,13
40.360,12
40.380,12
40.400,10
40.420,13
40.440,10
40.460,15
40.480, 6
40.500, 8
40.520,12
40.540,13
40.560,15
40.580,13
40.600,11
40.620,17
40.640,15
40.660,13
40.680,10
40.700, 5
40.720,14
40.740, 9
40.760,10
40.780, 8
40.800,11
40.820,11
40.840, 9
40.860,13
40.880,11
40.900,11
40.920, 8
40.940, 3
40.960, 7
40.980,19
41.000, 5
41.020,12
41.040,14
41.060, 7
41.080,11
41.100, 8
41.120, 8
41.140, 5
41.160,17
41.180,15
41.200,11
41.220, 7
41.240, 8
41.260,12
41.280, 6
41.300,15
41.320,10
41.340,10
41.360,15
41.380,18
41.400, 9
41.420, 9
41.440,15
41.460,14
41.480,12
41.500,11
41.520,11
41.540, 7
41.560,14
41.580,10
41.600, 8
41.620,10
41.640, 9
41.660,10
41.680,16
41.700,12
41.720,12
41.740,11
41.760,11
41.780,10
41.800,11
41.820,10
41.840,10
41.860,11
41.880,17
41.900,22
41.920, 9
41.940,13
41.960,18
41.980,14
42.000, 3
42.020, 4
42.040,12
42.060, 8
42.080,13
42.100,10
42.120,17
42.140,12
42.160,11
42.180, 9
42.200,14
42.220,13
42.240, 9
42.260,12
42.280,13
42.300,12
42.320,11
42.340, 9
42.360, 8
42.380,13
42.400,14
42.420,12
42.440, 9
42.460,15
42.480,13
42.500,11
42.520,17
42.540,10
42.560,14
42.580, 6
42.600, 9
42.620,12
42.640,12
42.660,17
42.680,12
42.700,10
42.720,15
42.740,14
42.760,10
42.780,17
42.800,18
42.820,10
42.840,11
42.860, 4
42.880, 7
42.900, 7
42.920,10
42.940, 7
42.960,12
42.980,14
43.000,19
43.020,12
43.040,18
43.060,14
43.080,12
43.100, 8
43.120,10
43.140,12
43.160,12
43.180, 7
43.200,12
43.220, 7
43.240, 8
43.260,12
43.280, 9
43.300,12
43.320,11
43.340, 7
43.360, 9
43.380, 9
43.400,11
43.420,11
43.440, 6
43.460, 5
43.480,13
43.500,11
43.520, 4
43.540,14
43.560,15
43.580,10
43.600,25
43.620, 9
43.640, 7
43.660,15
43.680,11
43.700, 8
43.720,18
43.740,16
43.760,12
43.780,13
43.800,13
43.820,10
43.840, 8
43.860,10
43.880,10
43.900,12
43.920, 4
43.940, 8
43.960,12
43.980,10
44.000, 7
44.020,12
44.040, 9
44.060,15
44.080,16
44.100,11
44.120, 7
44.140, 8
44.160, 9
44.180, 9
44.200,20
44.220,12
44.240, 9
44.260,13
44.280,18
44.300,11
44.320,13
44.340,13
44.360,21
44.380,16
44.400,10
44.420,13
44.440,13
44.460,11
44.480,12
44.500,22
44.520, 8
44.540,14
44.560,14
44.580,11
44.600,10
44.620, 8
44.640,10
44.660,15
44.680,12
44.700,13
44.720,13
44.740,10
44.760,10
44.780,19
44.800, 9
44.820,13
44.840,15
44.860, 9
44.880,14
44.900,15
44.920,15
44.940,13
44.960,12
44.980,19
45.000,14
45.020,18
45.040,18
45.060,22
45.080,16
45.100,15
45.120,16
45.140,17
45.160,17
45.180,12
45.200,14
45.220, 9
45.240,22
45.260,10
45.280,20
45.300,10
45.320,18
45.340,18
45.360,16
45.380, 8
45.400,18
45.420,14
45.440,16
45.460, 8
45.480,13
45.500,11
45.520,18
45.540,14
45.560,17
45.580,14
45.600,12
45.620,13
45.640,13
45.660,17
45.680,12
45.700,20
45.720,13
45.740,17
45.760,23
45.780,17
45.800,15
45.820,15
45.840,18
45.860,18
45.880,21
45.900,11
45.920,17
45.940, 9
45.960,17
45.980,11
46.000, 8
46.020,14
46.040,23
46.060,15
46.080,18
46.100,18
46.120,12
46.140,14
46.160,15
46.180, 8
46.200,17
46.220,14
46.240,13
46.260,15
46.280,10
46.300, 4
46.320,15
46.340,15
46.360,13
46.380,12
46.400,10
46.420,13
46.440, 6
46.460,17
46.480,13
46.500,17
46.520, 8
46.540,17
46.560,13
46.580,12
46.600,16
46.620, 8
46.640,10
46.660,13
46.680,12
46.700,16
46.720,12
46.740,16
46.760,18
46.780,16
46.800,18
46.820,11
46.840,19
46.860,19
46.880,15
46.900,11
46.920, 8
46.940,12
46.960,17
46.980,14
47.000,19
47.020,14
47.040,17
47.060,12
47.080,11
47.100,20
47.120,16
47.140,16
47.160,10
47.180,19
47.200,12
47.220,10
47.240,17
47.260,17
47.280,17
47.300,20
47.320,15
47.340,15
47.360,13
47.380,15
47.400,20
47.420,16
47.440,21
47.460,17
47.480,17
47.500,13
47.520,15
47.540,19
47.560,13
47.580,17
47.600,20
47.620,12
47.640,16
47.660,18
47.680,17
47.700,13
47.720,11
47.740,15
47.760,14
47.780,12
47.800,20
47.820,13
47.840,21
47.860,12
47.880,22
47.900,13
47.920,19
47.940,16
47.960,18
47.980,10
48.000,16
48.020,19
48.040,13
48.060,14
48.080,16
48.100,11
48.120,20
48.140,17
48.160,11
48.180,16
48.200, 9
48.220,10
48.240,15
48.260,16
48.280,12
48.300,15
48.320, 7
48.340,20
48.360,15
48.380,14
48.400,12
48.420,11
48.440,17
48.460,11
48.480,16
48.500,13
48.520,16
48.540,17
48.560,10
48.580,22
48.600,20
48.620,20
48.640,19
48.660,12
48.680,16
48.700,16
48.720,16
48.740, 7
48.760,20
48.780,26
48.800,17
48.820,14
48.840,18
48.860,20
48.880,15
48.900,18
48.920,16
48.940,17
48.960,17
48.980,20
49.000,10
49.020,14
49.040,14
49.060,16
49.080,19
49.100,18
49.120,22
49.140,20
49.160,22
49.180,23
49.200,14
49.220,19
49.240,20
49.260,15
49.280,16
49.300,13
49.320,16
49.340,22
49.360,10
49.380,20
49.400,19
49.420,16
49.440,16
49.460,13
49.480,15
49.500,21
49.520,22
49.540,18
49.560,15
49.580,17
49.600,24
49.620,11
49.640,10
49.660,16
49.680,12
49.700,18
49.720,10
49.740,24
49.760,14
49.780,17
49.800,13
49.820,19
49.840, 9
49.860,17
49.880,23
49.900,19
49.920,17
49.940,18
49.960,16
49.980,11
50.000,16
50.020,14
50.040,14
50.060,17
50.080,15
50.100,24
50.120,25
50.140,26
50.160,23
50.180,24
50.200,14
50.220,17
50.240,15
50.260,10
50.280,14
50.300,20
50.320,18
50.340,20
50.360,27
50.380,12
50.400,16
50.420,16
50.440,10
50.460,17
50.480,20
50.500,30
50.520,10
50.540,25
50.560,14
50.580,15
50.600,12
50.620,21
50.640,13
50.660,16
50.680,12
50.700,24
50.720,15
50.740,17
50.760,31
50.780,20
50.800,15
50.820,22
50.840,15
50.860,16
50.880,17
50.900,19
50.920,12
50.940,13
50.960,13
50.980,21
51.000,16
51.020,20
51.040,18
51.060,12
51.080,20
51.100,13
51.120,10
51.140,20
51.160,17
51.180,14
51.200,17
51.220,17
51.240,19
51.260,18
51.280,21
51.300,21
51.320,17
51.340,10
51.360,15
51.380,14
51.400,20
51.420,16
51.440,22
51.460,10
51.480,14
51.500,12
51.520,17
51.540,16
51.560,40
51.580,15
51.600,17
51.620,14
51.640,11
51.660,13
51.680,22
51.700,17
51.720,18
51.740,14
51.760,26
51.780,15
51.800,17
51.820,24
51.840,25
51.860,13
51.880,11
51.900,17
51.920,20
51.940,15
51.960,16
51.980,23
52.000,14
52.020,17
52.040,23
52.060,16
52.080,14
52.100,14
52.120, 7
52.140,14
52.160,18
52.180,19
52.200,20
52.220,16
52.240,18
52.260,12
52.280,18
52.300,12
52.320,19
52.340,20
52.360,20
52.380,16
52.400,23
52.420,22
52.440,15
52.460,18
52.480,21
52.500,15
52.520,21
52.540,21
52.560,18
52.580,21
52.600,19
52.620,21
52.640,19
52.660,11
52.680,15
52.700,18
52.720,21
52.740,19
52.760,21
52.780,16
52.800,16
52.820,13
52.840,15
52.860, 9
52.880,18
52.900,15
52.920,16
52.940,19
52.960,22
52.980,13
53.000,13
53.020,10
53.040,29
53.060,15
53.080,21
53.100,21
53.120,16
53.140,16
53.160,21
53.180,13
53.200,12
53.220,14
53.240,16
53.260,15
53.280, 8
53.300,16
53.320,22
53.340,15
53.360,22
53.380,14
53.400,15
53.420,17
53.440,15
53.460,18
53.480,15
53.500,17
53.520,21
53.540,14
53.560,14
53.580,20
53.600,12
53.620,14
53.640,18
53.660,26
53.680, 7
53.700,17
53.720,21
53.740,25
53.760,21
53.780,13
53.800,29
53.820,13
53.840,18
53.860,27
53.880,14
53.900,16
53.920,16
53.940,22
53.960,17
53.980,18
54.000, 9
54.020,16
54.040,17
54.060,22
54.080,14
54.100,14
54.120,14
54.140,19
54.160,19
54.180,14
54.200,16
54.220,22
54.240,21
54.260,17
54.280,23
54.300,16
54.320,15
54.340,17
54.360,18
54.380,18
54.400,12
54.420,14
54.440,22
54.460,20
54.480,24
54.500,19
54.520,30
54.540,16
54.560,19
54.580,19
54.600,16
54.620,26
54.640,20
54.660,14
54.680,22
54.700,20
54.720,23
54.740,15
54.760,23
54.780,21
54.800,26
54.820,14
54.840, 7
54.860,16
54.880,18
54.900,11
54.920,18
54.940,12
54.960,14
54.980,15
55.000,30
55.020,16
55.040,28
55.060,22
55.080,17
55.100,12
55.120,20
55.140,20
55.160,15
55.180,14
55.200,15
55.220,17
55.240,12
55.260,23
55.280,25
55.300,23
55.320,25
55.340,21
55.360,17
55.380,26
55.400,28
55.420,15
55.440,21
55.460,28
55.480,21
55.500,22
55.520,25
55.540,23
55.560,13
55.580,26
55.600,19
55.620,23
55.640,30
55.660,22
55.680,14
55.700, 9
55.720,13
55.740,19
55.760,18
55.780,22
55.800,15
55.820,15
55.840,14
55.860,30
55.880,21
55.900,24
55.920,17
55.940,19
55.960,17
55.980,17
56.000,21
56.020,19
56.040,23
56.060,19
56.080,23
56.100,18
56.120,28
56.140,17
56.160,15
56.180,17
56.200,12
56.220,20
56.240,20
56.260,22
56.280,17
56.300,18
56.320,11
56.340,23
56.360,22
56.380,19
