[Measurement conditions]
Sample identification,
23.040,42
23.060,59
23.080,37
23.100,40
23.120,38
23.140,38
23.160,40
23.180,47
23.200,26
23.220,37
23.240,57
23.260,34
23.280,40
23.300,40
23.320,42
23.340,28
23.360,31
23.380,32
23.400,43
23.420,50
23.440,48
23.460,45
23.480,43
23.500,37
23.520,46
23.540,45
23.560,35
23.580,46
23.600,62
23.620,45
23.640,47
23.660,38
23.680,40
23.700,40
23.720,53
23.740,51
23.760,42
23.780,43
23.800,32
23.820,42
23.840,51
23.860,48
23.880,41
23.900,41
23.920,48
23.940,33
23.960,52
23.980,40
24.000,50
24.020,51
24.040,52
24.060,40
24.080,65
24.100,46
24.120,56
24.140,47
24.160,44
24.180,52
24.200,50
24.220,57
24.240,51
24.260,41
24.280,63
24.300,49
24.320,35
24.340,66
24.360,52
24.380,60
24.400,58
24.420,66
24.440,68
24.460,48
24.480,52
24.500,47
24.520,59
24.540,56
24.560,65
24.580,70
24.600,53
24.620,44
24.640,55
24.660,62
24.680,55
24.700,47
24.720,46
24.740,60
24.760,66
24.780,53
24.800,65
24.820,56
24.840,60
24.860,58
24.880,71
24.900,79
24.920,42
24.940,71
24.960,72
24.980,68
25.000,70
25.020,77
25.040,82
25.060,74
25.080,76
25.100,70
25.120,90
25.140,79
25.160,77
25.180,77
25.200,94
25.220,89
25.240,95
25.260,96
25.280,102
25.300,119
25.320,124
25.340,146
25.360,148
25.380,148
25.400,191
25.420,194
25.440,227
25.460,272
25.480,286
25.500,323
25.520,344
25.540,422
25.560,490
25.580,616
25.600,625
25.620,668
25.640,767
25.660,826
25.680,890
25.700,927
25.720,929
25.740,956
25.760,1022
25.780,1050
25.800,1095
25.820,1057
25.840,1021
25.860,1105
25.880,1026
25.900,1010
25.920,974
25.940,973
25.960,975
25.980,911
26.000,938
26.020,898
26.040,862
26.060,874
26.080,814
26.100,822
26.120,825
26.140,832
26.160,793
26.180,814
26.200,824
26.220,857
26.240,847
26.260,823
26.280,846
26.300,886
26.320,873
26.340,872
26.360,823
26.380,870
26.400,940
26.420,943
26.440,973
26.460,963
26.480,970
26.500,1000
26.520,1048
26.540,1087
26.560,1142
26.580,1151
26.600,1220
26.620,1233
26.640,1263
26.660,1365
26.680,1416
26.700,1472
26.720,1561
26.740,1592
26.760,1686
26.780,1830
26.800,1742
26.820,1877
26.840,1975
26.860,1941
26.880,2155
26.900,2181
26.920,2336
26.940,2309
26.960,2363
26.980,2395
27.000,2424
27.020,2525
27.040,2411
27.060,2579
27.080,2438
27.100,2402
27.120,2432
27.140,2306
27.160,2354
27.180,2213
27.200,2149
27.220,2082
27.240,2013
27.260,2031
27.280,1935
27.300,1883
27.320,1837
27.340,1794
27.360,1810
27.380,1684
27.400,1737
27.420,1654
27.440,1633
27.460,1645
27.480,1750
27.500,1652
27.520,1682
27.540,1593
27.560,1646
27.580,1684
27.600,1696
27.620,1605
27.640,1620
27.660,1601
27.680,1639
27.700,1608
27.720,1494
27.740,1475
27.760,1485
27.780,1427
27.800,1380
27.820,1366
27.840,1341
27.860,1222
27.880,1156
27.900,1130
27.920,1033
27.940,1027
27.960,937
27.980,877
28.000,861
28.020,805
28.040,745
28.060,663
28.080,628
28.100,624
28.120,546
28.140,541
28.160,532
28.180,460
28.200,462
28.220,463
28.240,425
28.260,384
28.280,386
28.300,409
28.320,330
28.340,333
28.360,352
28.380,301
28.400,302
28.420,295
28.440,276
28.460,249
28.480,243
28.500,262
28.520,239
28.540,251
28.560,248
28.580,217
28.600,226
28.620,231
28.640,214
28.660,232
28.680,220
28.700,219
28.720,243
28.740,199
28.760,192
28.780,190
28.800,190
28.820,190
28.840,202
28.860,179
28.880,178
28.900,213
28.920,184
28.940,178
28.960,171
28.980,180
29.000,190
29.020,187
29.040,180
29.060,181
29.080,185
29.100,184
29.120,188
29.140,177
29.160,190
29.180,198
29.200,197
29.220,182
29.240,187
29.260,189
29.280,182
29.300,206
29.320,179
29.340,179
29.360,185
29.380,203
29.400,178
29.420,201
29.440,192
29.460,195
29.480,204
29.500,175
29.520,213
29.540,207
29.560,216
29.580,207
29.600,193
29.620,231
29.640,229
29.660,181
29.680,193
29.700,217
29.720,201
29.740,212
29.760,235
29.780,208
29.800,207
29.820,237
29.840,236
29.860,239
29.880,236
29.900,234
29.920,213
29.940,221
29.960,199
29.980,212
30.000,248
30.020,235
30.040,227
30.060,225
30.080,211
30.100,195
30.120,212
30.140,228
30.160,206
30.180,222
30.200,222
30.220,211
30.240,227
30.260,204
30.280,205
30.300,185
30.320,203
30.340,192
30.360,194
30.380,199
30.400,202
30.420,179
30.440,188
30.460,203
30.480,184
30.500,177
30.520,178
30.540,163
30.560,170
30.580,165
30.600,137
30.620,153
30.640,143
30.660,172
30.680,173
30.700,154
30.720,127
30.740,127
30.760,129
30.780,137
30.800,131
30.820,137
30.840,138
30.860,112
30.880,136
30.900,133
30.920,112
30.940,125
30.960,126
30.980,128
31.000,105
31.020,117
31.040,111
31.060,108
31.080,106
31.100,123
31.120,115
31.140,115
31.160,93
31.180,110
31.200,111
31.220,110
31.240,86
31.260,94
31.280,106
31.300,73
31.320,74
31.340,81
31.360,84
31.380,87
31.400,82
31.420,81
31.440,87
31.460,88
31.480,91
31.500,88
31.520,79
31.540,74
31.560,77
31.580,86
31.600,84
31.620,73
31.640,83
31.660,91
31.680,67
31.700,68
31.720,87
31.740,69
31.760,64
31.780,61
31.800,95
31.820,93
31.840,74
31.860,79
31.880,86
31.900,76
31.920,86
31.940,69
31.960,73
31.980,68
32.000,70
32.020,71
32.040,94
32.060,66
32.080,61
32.100,80
32.120,61
32.140,73
32.160,70
32.180,86
32.200,66
32.220,70
32.240,71
32.260,68
32.280,72
32.300,70
32.320,76
32.340,68
32.360,70
32.380,69
32.400,63
32.420,61
32.440,51
32.460,73
32.480,61
32.500,56
32.520,69
32.540,69
32.560,47
32.580,62
32.600,73
32.620,64
32.640,64
32.660,54
32.680,60
32.700,51
32.720,54
32.740,74
32.760,70
32.780,68
32.800,64
32.820,59
32.840,59
32.860,65
32.880,74
32.900,68
32.920,69
32.940,47
32.960,55
32.980,64
33.000,69
33.020,62
33.040,50
33.060,74
33.080,64
33.100,80
33.120,56
33.140,73
33.160,62
33.180,78
33.200,71
33.220,53
33.240,57
33.260,67
33.280,68
33.300,56
33.320,70
33.340,56
33.360,69
33.380,53
33.400,72
33.420,74
33.440,51
33.460,63
33.480,53
33.500,72
33.520,71
33.540,60
33.560,61
33.580,55
33.600,61
33.620,59
33.640,58
33.660,59
33.680,65
33.700,57
33.720,60
33.740,64
33.760,80
33.780,76
33.800,62
33.820,60
33.840,73
33.860,65
33.880,66
33.900,53
33.920,68
33.940,55
33.960,51
33.980,54
34.000,59
34.020,68
34.040,63
34.060,63
34.080,75
34.100,70
34.120,65
34.140,64
34.160,64
34.180,68
34.200,60
34.220,61
34.240,61
34.260,58
34.280,77
34.300,48
34.320,56
34.340,58
34.360,70
34.380,66
34.400,59
34.420,68
34.440,59
34.460,64
34.480,66
34.500,66
34.520,60
34.540,65
34.560,62
34.580,61
34.600,70
34.620,64
34.640,66
34.660,56
34.680,47
34.700,66
34.720,58
34.740,50
34.760,58
34.780,74
34.800,73
34.820,38
34.840,77
34.860,70
34.880,62
34.900,80
34.920,74
34.940,62
34.960,62
34.980,76
35.000,67
35.020,59
35.040,69
35.060,70
35.080,75
35.100,82
35.120,71
35.140,75
35.160,65
35.180,74
35.200,68
35.220,81
35.240,73
35.260,66
35.280,65
35.300,70
35.320,66
35.340,67
35.360,64
35.380,72
35.400,74
35.420,54
35.440,71
35.460,62
35.480,60
35.500,68
35.520,65
35.540,49
35.560,54
35.580,54
35.600,54
35.620,58
35.640,50
35.660,82
35.680,68
35.700,59
35.720,61
35.740,53
35.760,74
35.780,58
35.800,70
35.820,74
35.840,66
35.860,75
35.880,63
35.900,60
35.920,62
35.940,62
35.960,61
35.980,62
36.000,51
36.020,53
36.040,76
36.060,62
36.080,61
36.100,67
36.120,57
36.140,65
36.160,75
36.180,63
36.200,73
36.220,60
36.240,50
36.260,50
36.280,58
36.300,75
36.320,65
36.340,58
36.360,69
36.380,65
36.400,75
36.420,69
36.440,56
36.460,69
36.480,64
36.500,53
36.520,66
36.540,66
36.560,59
36.580,72
36.600,91
36.620,67
36.640,62
36.660,63
36.680,64
36.700,67
36.720,57
36.740,59
36.760,52
36.780,63
36.800,67
36.820,62
36.840,70
36.860,56
36.880,57
36.900,71
36.920,61
36.940,50
36.960,76
36.980,60
37.000,72
37.020,50
37.040,53
37.060,60
37.080,47
37.100,60
37.120,57
37.140,59
37.160,48
37.180,66
37.200,52
37.220,42
37.240,55
37.260,56
37.280,68
37.300,47
37.320,53
37.340,46
37.360,57
37.380,62
37.400,52
37.420,62
37.440,72
37.460,53
37.480,78
37.500,74
37.520,56
37.540,63
37.560,57
37.580,58
37.600,75
37.620,55
37.640,55
37.660,70
37.680,70
37.700,61
37.720,50
37.740,59
37.760,57
37.780,54
37.800,47
37.820,68
37.840,63
37.860,74
37.880,53
37.900,55
37.920,59
37.940,55
37.960,71
37.980,52
38.000,42
38.020,61
38.040,58
38.060,59
38.080,52
38.100,63
38.120,60
38.140,71
38.160,56
38.180,62
38.200,61
38.220,53
38.240,60
38.260,53
38.280,65
38.300,63
38.320,79
38.340,78
38.360,43
38.380,53
38.400,60
38.420,50
38.440,55
38.460,70
38.480,56
38.500,49
38.520,52
38.540,69
38.560,59
38.580,49
38.600,64
38.620,59
38.640,53
38.660,51
38.680,50
38.700,62
38.720,62
38.740,56
38.760,70
38.780,71
38.800,47
38.820,48
38.840,54
38.860,54
38.880,46
38.900,66
38.920,74
38.940,44
38.960,55
38.980,50
39.000,61
39.020,41
39.040,61
39.060,61
39.080,52
39.100,71
39.120,56
39.140,58
39.160,60
39.180,52
39.200,50
39.220,57
39.240,46
39.260,49
39.280,45
39.300,61
39.320,49
39.340,50
39.360,48
39.380,57
39.400,47
39.420,51
39.440,48
39.460,53
39.480,56
39.500,56
39.520,59
39.540,60
39.560,62
39.580,57
39.600,64
39.620,51
39.640,54
39.660,60
39.680,58
39.700,54
39.720,57
39.740,47
39.760,52
39.780,72
39.800,54
39.820,60
39.840,51
39.860,57
39.880,65
39.900,52
39.920,54
39.940,45
39.960,56
39.980,52
40.000,54
40.020,42
40.040,63
40.060,59
40.080,55
40.100,37
40.120,59
40.140,64
40.160,49
40.180,64
40.200,46
40.220,64
40.240,67
40.260,56
40.280,52
40.300,48
40.320,50
40.340,58
40.360,68
40.380,57
40.400,57
40.420,60
40.440,45
40.460,59
40.480,63
40.500,49
40.520,60
40.540,58
40.560,63
40.580,48
40.600,43
40.620,45
40.640,52
40.660,55
40.680,50
40.700,47
40.720,60
40.740,52
40.760,55
40.780,59
40.800,53
40.820,52
40.840,61
40.860,59
40.880,62
40.900,51
40.920,37
40.940,60
40.960,68
40.980,64
41.000,54
41.020,61
41.040,47
41.060,61
41.080,69
41.100,56
41.120,54
41.140,51
41.160,58
41.180,44
41.200,45
41.220,54
41.240,53
41.260,60
41.280,56
41.300,50
41.320,47
41.340,43
41.360,53
41.380,52
41.400,64
41.420,59
41.440,64
41.460,49
41.480,55
41.500,52
41.520,50
41.540,54
41.560,48
41.580,51
41.600,58
41.620,50
41.640,61
41.660,65
41.680,54
41.700,51
41.720,54
41.740,56
41.760,46
41.780,62
41.800,50
41.820,54
41.840,53
41.860,56
41.880,61
41.900,52
41.920,63
41.940,64
41.960,50
41.980,51
42.000,51
42.020,45
42.040,57
42.060,61
42.080,48
42.100,58
42.120,62
42.140,56
42.160,52
42.180,61
42.200,54
42.220,41
42.240,60
42.260,55
42.280,46
42.300,54
42.320,53
42.340,56
42.360,55
42.380,54
42.400,48
42.420,61
42.440,69
42.460,61
42.480,47
42.500,60
42.520,55
42.540,62
42.560,69
42.580,50
42.600,68
42.620,63
42.640,70
42.660,51
42.680,60
42.700,50
42.720,58
42.740,60
42.760,50
42.780,66
42.800,61
42.820,60
42.840,55
42.860,68
42.880,76
42.900,51
42.920,52
42.940,63
42.960,50
42.980,64
43.000,57
43.020,56
43.040,69
43.060,59
43.080,58
43.100,54
43.120,60
43.140,54
43.160,60
43.180,69
43.200,58
43.220,63
43.240,64
43.260,62
43.280,66
43.300,69
43.320,50
43.340,55
43.360,62
43.380,54
43.400,64
43.420,55
43.440,55
43.460,72
43.480,53
43.500,80
43.520,68
43.540,65
43.560,63
43.580,73
43.600,69
43.620,46
43.640,73
43.660,50
43.680,66
43.700,68
43.720,71
43.740,53
43.760,59
43.780,76
43.800,72
43.820,62
43.840,61
43.860,67
43.880,57
43.900,83
43.920,73
43.940,70
43.960,87
43.980,66
44.000,62
44.020,56
44.040,62
44.060,70
44.080,68
44.100,89
44.120,76
44.140,75
44.160,59
44.180,62
44.200,86
44.220,76
44.240,85
44.260,72
44.280,72
44.300,82
44.320,90
44.340,85
44.360,80
44.380,91
44.400,87
44.420,95
44.440,98
44.460,74
44.480,106
44.500,89
44.520,91
44.540,99
44.560,92
44.580,85
44.600,115
44.620,115
44.640,114
44.660,128
44.680,139
44.700,128
44.720,142
44.740,142
44.760,165
44.780,179
44.800,212
44.820,210
44.840,222
44.860,255
44.880,238
44.900,289
44.920,270
44.940,346
44.960,341
44.980,393
45.000,449
45.020,467
45.040,540
45.060,575
45.080,650
45.100,710
45.120,794
45.140,880
45.160,858
45.180,1009
45.200,1061
45.220,1064
45.240,1174
45.260,1259
45.280,1249
45.300,1298
45.320,1294
45.340,1360
45.360,1327
45.380,1263
45.400,1281
45.420,1205
45.440,1136
45.460,1109
45.480,1057
45.500,940
45.520,961
45.540,804
45.560,775
45.580,686
45.600,654
45.620,568
45.640,520
45.660,445
45.680,419
45.700,354
45.720,344
45.740,339
45.760,266
45.780,294
45.800,238
45.820,230
45.840,202
45.860,194
45.880,210
45.900,188
45.920,158
45.940,156
45.960,144
45.980,147
46.000,127
46.020,130
46.040,105
46.060,125
46.080,136
46.100,136
46.120,92
46.140,109
46.160,114
46.180,108
46.200,113
46.220,105
46.240,101
46.260,98
46.280,107
46.300,88
46.320,96
46.340,126
46.360,125
46.380,84
46.400,93
46.420,95
46.440,83
46.460,107
46.480,76
46.500,94
46.520,85
46.540,82
46.560,96
46.580,95
46.600,101
46.620,97
46.640,97
46.660,86
46.680,91
46.700,98
46.720,81
46.740,92
46.760,90
46.780,88
46.800,90
46.820,93
46.840,79
46.860,75
46.880,86
46.900,88
46.920,78
46.940,91
46.960,91
46.980,78
47.000,106
47.020,80
47.040,94
47.060,91
47.080,76
47.100,88
47.120,92
47.140,98
47.160,81
47.180,86
47.200,88
47.220,83
47.240,89
47.260,95
47.280,72
47.300,81
47.320,90
47.340,94
47.360,88
47.380,92
47.400,92
47.420,71
47.440,97
47.460,87
47.480,100
47.500,79
47.520,100
47.540,92
47.560,105
47.580,80
47.600,83
47.620,77
47.640,87
47.660,86
47.680,67
47.700,82
47.720,88
47.740,101
47.760,92
47.780,91
47.800,90
47.820,84
47.840,85
47.860,85
47.880,107
47.900,103
47.920,109
47.940,91
47.960,73
47.980,85
48.000,100
48.020,91
48.040,99
48.060,89
48.080,84
48.100,92
48.120,99
48.140,98
48.160,93
48.180,89
48.200,97
48.220,85
48.240,74
48.260,85
48.280,88
48.300,89
48.320,81
48.340,94
48.360,72
48.380,76
48.400,88
48.420,96
48.440,102
48.460,79
48.480,74
48.500,71
48.520,83
48.540,81
48.560,87
48.580,87
48.600,84
48.620,84
48.640,90
48.660,79
48.680,88
48.700,88
48.720,78
48.740,67
48.760,89
48.780,90
48.800,71
48.820,82
48.840,65
48.860,75
48.880,79
48.900,72
48.920,91
48.940,81
48.960,73
48.980,51
49.000,70
49.020,71
49.040,92
49.060,75
49.080,75
49.100,61
49.120,74
49.140,74
49.160,77
49.180,85
49.200,74
49.220,69
49.240,78
49.260,68
49.280,86
49.300,72
49.320,61
49.340,59
49.360,58
49.380,65
49.400,69
49.420,86
49.440,71
49.460,66
49.480,74
49.500,65
49.520,73
49.540,87
49.560,66
49.580,59
49.600,66
49.620,62
49.640,70
49.660,79
49.680,85
49.700,71
49.720,71
49.740,89
49.760,71
49.780,80
49.800,70
49.820,78
49.840,91
49.860,86
49.880,65
49.900,83
49.920,78
49.940,77
49.960,75
49.980,71
50.000,61
50.020,59
50.040,58
50.060,77
50.080,65
50.100,66
50.120,62
50.140,73
50.160,62
50.180,55
50.200,56
50.220,67
50.240,71
50.260,70
50.280,78
50.300,54
50.320,53
50.340,71
50.360,81
50.380,66
50.400,61
50.420,62
50.440,70
50.460,77
50.480,87
50.500,59
50.520,47
50.540,81
50.560,70
50.580,57
50.600,62
50.620,71
50.640,65
50.660,88
50.680,60
50.700,60
50.720,73
50.740,71
50.760,53
50.780,73
50.800,53
50.820,83
50.840,71
50.860,59
50.880,56
50.900,63
50.920,88
50.940,54
50.960,68
50.980,61
51.000,75
51.020,57
51.040,68
51.060,62
51.080,66
51.100,54
51.120,66
51.140,67
51.160,52
51.180,76
51.200,45
51.220,74
51.240,64
51.260,63
51.280,59
51.300,72
51.320,68
51.340,64
51.360,76
51.380,64
51.400,59
51.420,64
51.440,60
51.460,69
51.480,61
51.500,64
51.520,37
51.540,74
51.560,61
51.580,51
51.600,64
51.620,67
51.640,47
51.660,55
51.680,43
51.700,72
51.720,53
51.740,45
51.760,66
51.780,69
51.800,56
51.820,66
51.840,81
51.860,71
51.880,59
51.900,65
51.920,77
51.940,71
51.960,77
51.980,72
52.000,69
52.020,59
52.040,65
52.060,55
52.080,70
52.100,55
52.120,52
52.140,62
52.160,65
52.180,56
52.200,81
52.220,55
52.240,65
52.260,67
52.280,88
52.300,84
52.320,63
52.340,61
52.360,78
52.380,82
52.400,90
52.420,78
52.440,80
52.460,93
52.480,75
52.500,82
52.520,101
52.540,81
52.560,98
52.580,93
52.600,77
52.620,88
52.640,111
52.660,95
52.680,104
52.700,113
52.720,103
52.740,121
52.760,131
52.780,144
52.800,148
52.820,141
52.840,148
52.860,153
52.880,170
52.900,175
52.920,142
52.940,194
52.960,193
52.980,183
53.000,212
53.020,219
53.040,236
53.060,212
53.080,275
53.100,315
53.120,282
53.140,307
53.160,308
53.180,339
53.200,311
53.220,371
53.240,357
53.260,396
53.280,348
53.300,360
53.320,374
53.340,365
53.360,406
53.380,408
53.400,399
53.420,400
53.440,416
53.460,397
53.480,424
53.500,393
53.520,420
53.540,418
53.560,360
53.580,387
53.600,353
53.620,370
53.640,339
53.660,316
53.680,319
53.700,297
53.720,310
53.740,274
53.760,272
53.780,272
53.800,267
53.820,241
53.840,245
53.860,234
53.880,216
53.900,238
53.920,221
53.940,247
53.960,199
53.980,209
54.000,205
54.020,182
54.040,216
54.060,203
54.080,207
54.100,211
54.120,184
54.140,165
54.160,158
54.180,161
54.200,177
54.220,174
54.240,177
54.260,158
54.280,143
54.300,173
54.320,185
54.340,161
54.360,141
54.380,156
54.400,142
54.420,161
54.440,155
54.460,117
54.480,173
54.500,144
54.520,153
54.540,162
54.560,136
54.580,138
54.600,165
54.620,133
54.640,163
54.660,177
54.680,173
54.700,176
54.720,174
54.740,184
54.760,165
54.780,204
54.800,186
54.820,208
54.840,225
54.860,221
54.880,197
54.900,192
54.920,180
54.940,219
54.960,220
54.980,204
55.000,202
55.020,186
55.040,198
55.060,188
55.080,191
55.100,209
55.120,195
55.140,187
55.160,201
55.180,203
55.200,231
55.220,223
55.240,196
55.260,237
55.280,226
55.300,233
55.320,234
55.340,221
55.360,215
55.380,250
55.400,239
55.420,218
55.440,234
55.460,253
55.480,246
55.500,226
55.520,246
55.540,231
55.560,225
55.580,218
55.600,262
55.620,243
55.640,247
55.660,238
55.680,240
55.700,235
55.720,208
55.740,242
55.760,188
55.780,237
55.800,218
55.820,235
55.840,218
55.860,206
55.880,225
55.900,224
55.920,251
55.940,213
55.960,193
55.980,193
56.000,184
56.020,198
56.040,197
56.060,192
56.080,194
56.100,188
56.120,178
56.140,175
56.160,174
56.180,189
56.200,151
56.220,146
56.240,161
56.260,153
56.280,163
56.300,151
56.320,144
56.340,127
56.360,132
56.380,116
56.400,129
56.420,112
56.440,118
56.460,112
56.480,113
56.500,107
56.520,88
56.540,123
56.560,105
56.580,88
56.600,97
56.620,110
56.640,103
56.660,90
56.680,98
56.700,79
56.720,81
56.740,81
56.760,70
56.780,85
56.800,87
56.820,89
56.840,109
56.860,91
56.880,85
56.900,81
56.920,68
56.940,69
56.960,61
56.980,79
57.000,74
57.020,76
57.040,79
57.060,62
57.080,71
57.100,60
57.120,56
57.140,55
57.160,66
57.180,65
57.200,64
57.220,63
57.240,61
57.260,66
57.280,62
57.300,59
57.320,60
57.340,62
57.360,72
57.380,42
57.400,44
57.420,44
57.440,46
57.460,51
57.480,55
57.500,53
57.520,58
57.540,46
57.560,42
57.580,49
57.600,64
57.620,53
57.640,53
57.660,57
57.680,41
57.700,51
57.720,47
57.740,51
57.760,64
57.780,47
57.800,57
57.820,47
57.840,53
57.860,46
57.880,51
57.900,33
57.920,53
57.940,56
57.960,39
57.980,50
58.000,45
58.020,45
58.040,58
58.060,45
58.080,40
58.100,38
58.120,36
58.140,52
58.160,46
58.180,52
58.200,60
58.220,41
58.240,27
58.260,43
58.280,44
58.300,47
58.320,53
58.340,51
58.360,35
58.380,54
58.400,39
58.420,54
58.440,45
58.460,54
58.480,42
58.500,47
58.520,42
58.540,45
58.560,46
58.580,50
58.600,49
58.620,47
58.640,42
58.660,38
58.680,35
58.700,48
58.720,41
58.740,41
58.760,31
58.780,46
58.800,36
58.820,42
58.840,31
58.860,38
58.880,39
58.900,40
58.920,42
58.940,36
58.960,45
58.980,31
59.000,41
59.020,44
59.040,38
59.060,40
59.080,32
59.100,36
59.120,31
59.140,39
59.160,33
59.180,41
59.200,49
59.220,39
59.240,31
59.260,49
59.280,43
59.300,39
59.320,57
59.340,37
59.360,41
59.380,39
59.400,45
59.420,34
59.440,39
59.460,33
59.480,44
59.500,36
59.520,43
59.540,50
59.560,34
59.580,47
59.600,24
59.620,26
59.640,33
59.660,31
59.680,31
59.700,34
59.720,32
59.740,32
59.760,39
59.780,35
59.800,38
59.820,24
59.840,38
59.860,39
59.880,35
59.900,37
59.920,32
59.940,43
59.960,30
59.980,34
60.000,38
60.020,29
60.040,35
60.060,34
60.080,25
60.100,32
60.120,37
60.140,41
60.160,34
60.180,36
60.200,30
60.220,40
60.240,26
60.260,44
60.280,39
60.300,33
60.320,46
60.340,32
60.360,41
60.380,34
60.400,33
60.420,37
60.440,30
60.460,35
60.480,28
60.500,35
60.520,32
60.540,32
60.560,39
60.580,38
60.600,28
60.620,32
60.640,38
60.660,32
60.680,26
60.700,41
60.720,46
60.740,28
60.760,31
60.780,35
60.800,34
60.820,23
60.840,30
60.860,41
60.880,44
60.900,34
60.920,30
60.940,32
60.960,28
60.980,34
61.000,40
61.020,34
61.040,35
61.060,45
61.080,25
61.100,32
61.120,26
61.140,46
61.160,36
61.180,33
61.200,41
61.220,35
61.240,25
61.260,30
61.280,38
61.300,23
61.320,36
61.340,42
61.360,37
61.380,35
61.400,34
61.420,23
61.440,36
61.460,37
61.480,29
61.500,23
61.520,32
61.540,26
61.560,31
61.580,39
61.600,30
61.620,29
61.640,30
61.660,25
61.680,32
61.700,28
61.720,22
61.740,33
61.760,41
61.780,32
61.800,31
61.820,27
61.840,40
61.860,40
61.880,30
61.900,26
61.920,32
61.940,35
61.960,37
61.980,32
62.000,37
62.020,26
62.040,30
62.060,19
62.080,39
62.100,28
62.120,30
62.140,34
62.160,30
62.180,31
62.200,38
62.220,35
62.240,30
62.260,31
62.280,27
62.300,29
62.320,37
62.340,24
62.360,26
62.380,28
62.400,22
62.420,34
62.440,28
62.460,29
62.480,40
62.500,39
62.520,32
62.540,25
62.560,31
62.580,30
62.600,40
62.620,46
62.640,40
62.660,31
62.680,28
62.700,46
62.720,38
62.740,32
62.760,30
62.780,38
62.800,32
62.820,35
62.840,24
62.860,27
62.880,34
62.900,36
62.920,32
62.940,40
62.960,39
62.980,45
63.000,42
63.020,29
63.040,32
63.060,32
63.080,40
63.100,23
63.120,29
63.140,35
63.160,27
63.180,30
63.200,26
63.220,31
63.240,30
63.260,39
63.280,31
63.300,30
63.320,37
63.340,27
63.360,31
63.380,30
63.400,24
63.420,25
63.440,20
63.460,24
63.480,36
63.500,28
63.520,40
63.540,29
63.560,34
63.580,25
63.600,24
63.620,28
63.640,32
63.660,33
63.680,30
63.700,25
63.720,25
63.740,18
63.760,30
63.780,26
63.800,33
63.820,32
63.840,35
63.860,38
63.880,27
63.900,34
63.920,20
63.940,32
63.960,28
63.980,30
64.000,26
64.020,31
64.040,22
64.060,16
64.080,43
64.100,39
64.120,25
64.140,39
64.160,31
64.180,23
64.200,32
64.220,27
64.240,26
64.260,32
64.280,26
64.300,25
64.320,36
64.340,35
64.360,21
64.380,38
64.400,27
64.420,31
64.440,49
64.460,35
64.480,22
64.500,28
64.520,33
64.540,41
64.560,22
