,Ag2Se,Ag2Se.1,Ag2Se.2,Ag2Se.3,Ag2Se.4,Ag2Se.5,Ag2Se.6,Ag2Se.7,Ag2Se.8,Ag2Se.9,Ag2Se.10,Ag2Se.11,Ag2Se.12,Ag2Se.13,Ag2Se.14,Ag2Se.15,Ag2Se.16,Ag2Se.17,Ag2Se.18,Ag2Se.19,Ag2Se.20,Ag2Se.21,Ag2Se.22,Ag2Se.23,Ag2Se.24,AgSe,AgSe.1,AgSe.2,AgSe.3,AgSe.4,AgSe.5,AgSe.6,AgSe.7,Cu2Se,Cu2Se.1,Cu2Se.2,Cu2Se.3,CuSe,CuSe.1,CuSe.2,CuSe.3,CuSe.4,CuSe.5,Si,Si.1,Si.2,Si.3,Si.4,Si.5,Si.6,Si.7,Si.8,Si.9,Si.10,Si.11,Si.12,Si.13,Si.14,Si.15,Si.16,Si.17,Si.18,Si.19,Si.20,Si.21,Si.22,Si.23,Si.24,TiN,TiN.1,TiN.2,TiN.3,TiN.4,TiN.5,TiN.6,TiN.7,TiN.8,TiN.9,TiN.10,TiN.11,TiN.12,TiN.13,Ti,Ti.1,Ti.2,Ti.3,Ti.4,Ti.5,Ti.6,Ti.7,Ti.8,Ti.9
0,0.0577412826131908,0.19685328731458732,0.1003667146580142,0.15155959857130105,0.14003610246043058,0.13765054417072795,0.11043389800130204,0.15723317972133535,0.22753222817110255,0.1473123995818649,0.12523759757476047,0.16196623424663545,0.15241515837281872,0.11359912404126532,0.1517534761105071,0.10250414331909848,0.13065509781267734,0.15032384555348852,0.1283898361027661,0.10730268466469099,0.10220473550560462,0.11091295683062236,0.10057493954273536,0.10562923281430077,0.13666059940159625,0.15135387793677502,0.1300766276616431,0.11162078344647987,0.1574946544467372,0.12365365751009755,0.3068714747437087,0.19820928055221285,0.13768509347210214,0.1749856770225931,0.27044687616657115,0.2392430274092014,0.3464051687932235,0.14201567868829992,0.165368930896673,0.14472586530743406,0.166392559484054,0.1277384329498631,0.13518031960714336,0.1656629018492988,0.17704540216111375,0.16441538729393662,0.16816453518298374,0.165947083008522,0.18651826218458956,0.17821971060198608,0.15644833086838428,0.2279225345350469,0.22765457502659195,0.22706176041681744,0.2252088845031966,0.2284000021564213,0.22706176041681744,0.22706176041681744,0.31712801689711045,0.2453521072123611,0.22706176041681744,0.2454999686020605,0.15474334168345424,0.2456732007307783,0.2882387296416993,0.31774111552348705,0.22816540387377596,0.3197694958687293,0.2084231719762309,0.20510229975690145,0.21384865617499266,0.21191029615833215,0.22354004805443245,0.2836265583752532,0.23248176688504896,0.2329325735607944,0.3097076360205731,0.23423190549785655,0.2820899292487826,0.23035388044723426,0.2811773649906088,0.2604922276156597,0.2599848231150797,0.25324209008343296,0.2168805275948753,0.4463313702059797,0.3657938688886659,0.21634761298464386,0.3383720005818451,0.3907807781997453,0.3384763898589677,0.4282779194969577
1,0.19685328731458732,0.0577389898493537,0.15514189929863306,0.06410481789126153,0.08922066910168662,0.09824956872484422,0.10175940832188836,0.06999485254692993,0.07144893931874466,0.1327242797954201,0.1619971870235905,0.137295187191905,0.0804751784642922,0.0905693646233895,0.08488447103844997,0.0973794813894081,0.2014141966275456,0.2344743287673701,0.1272875438256553,0.1481783067909228,0.1436136208408058,0.13927511393411499,0.13121551030077652,0.1434269806818827,0.12123998518878412,0.25788800264660816,0.21850800787436214,0.1456320181333424,0.22737878187032354,0.271712117894563,0.43306396981309697,0.2575054623548726,0.17007249495366258,0.31417258629653394,0.4840348643583963,0.35199661531918985,0.5733674189323003,0.1728025752833817,0.23726789141101864,0.16122581865551894,0.1754190966240109,0.16210663715055254,0.16802871504657604,0.24137961535989144,0.31072311670710306,0.23408788842530515,0.2570901007042887,0.27516575509052826,0.3404889522620102,0.3171215701851514,0.22124935612251856,0.25647366955619616,0.2569111798505081,0.25706779862994306,0.3141528530792857,0.2568990683350139,0.25706779862994306,0.25706779862994306,0.5074953811475916,0.2541573084291561,0.25706779862994306,0.2545603388894654,0.20332504871314344,0.2550225140330073,0.38802361903647503,0.5070419023387358,0.2570792958200019,0.510226456616217,0.6363020176755141,0.6309920010365893,0.6340276244445036,0.6367035869202897,0.3579097742865804,0.3026860921488872,0.6977192498379725,0.7049575915965995,0.9079673411986916,0.7024563740921919,0.2944571218516379,0.3557053804151168,0.3050252766644043,0.30648781720162194,0.5960076968048309,0.5940014735446968,0.42071745662396987,0.7555977760326069,0.7160347895682384,0.5209259059884483,0.7735038072408316,0.7213423591371775,0.6724797834467751,0.6850232583409388
2,0.1003667146580142,0.15514189929863306,0.052131142277031736,0.13216379984947646,0.11794786717945854,0.1103998889179161,0.09312588706823267,0.12845294290481046,0.15648544319283986,0.13138245757337946,0.13608241455355427,0.14858908544210542,0.10706933210738527,0.07182451486906567,0.10674116283837264,0.07181826257849305,0.0727838656097104,0.06542821680678902,0.07848711036695441,0.07080107791171565,0.0704512739130157,0.07119268107053321,0.06960750856131367,0.0716055937521447,0.08018972555599012,0.1046397538634158,0.08676270551578535,0.06853007841435904,0.10969073950910692,0.10431880166578247,0.1107139353716055,0.09808526857375052,0.07013488556051023,0.111199023666116,0.13411682115460735,0.15146248332035028,0.14148053574990907,0.06655427980993132,0.0695168032217918,0.06585471475257068,0.0927664045726184,0.06621146703168837,0.06640189867626876,0.11322337237106687,0.1392526104344519,0.11769971746170448,0.12270061672052116,0.11927139602984273,0.15330578601029213,0.13192049034597347,0.12107483883441535,0.21698470257401606,0.2167640651868821,0.21657229449311494,0.14456126553242993,0.21707602955571145,0.21657229449311494,0.21657229449311494,0.2542629500343868,0.21828194931729475,0.21657229449311494,0.2182214886691997,0.08480770195740905,0.2182531077247892,0.24666617724200224,0.25439996377326674,0.21687465752057364,0.2543703887544993,0.1893244616119445,0.1887476887133292,0.19077839620275475,0.18948256670698374,0.15790925987612978,0.21198465412186648,0.2603627866097961,0.2604134597642965,0.2853836566795584,0.2611464526610491,0.17930059998620965,0.16032331637731198,0.1838562775180067,0.17863999493636368,0.19279406232099075,0.19127767596509174,0.1863293506214857,0.2664921750314429,0.2546459810488182,0.1863640756064452,0.225124906150597,0.230117795195171,0.23378292880959575,0.2502549371292269
3,0.15155959857130105,0.06410481789126153,0.13216379984947646,0.057737276863919815,0.07502057666143531,0.0816154063026343,0.0892087043410514,0.06066514404990614,0.06910511557236268,0.12301756249059995,0.14158771704500175,0.12497306637997745,0.07941838857229908,0.08642208200569268,0.07997353061502388,0.09145603712942248,0.1702877175034912,0.18810906384587306,0.11669002899689247,0.14138729424925775,0.1346723675473097,0.13329898143276595,0.12680666268366278,0.13579583404669598,0.1172304516884823,0.2311323244237627,0.1705413899078799,0.13462568701436586,0.18537688589141085,0.2075108482029484,0.3689393811180085,0.2030630973824775,0.15301270875947529,0.21209768731146045,0.4060085924425288,0.2460424091601576,0.4006430393450416,0.15127638885095812,0.1931218711165821,0.14834269250948098,0.16151897496634238,0.1405411666551177,0.14980545619446228,0.21180814145068974,0.25745226617245803,0.2085266473986615,0.2205014274894075,0.2360593846182697,0.2923182690503146,0.2651774247255102,0.2103697662686749,0.25288189663375304,0.2532228847981605,0.25289270136874303,0.29319005180042784,0.25318568354000176,0.25289270136874303,0.25289270136874303,0.4664306989223938,0.249613387652793,0.25289270136874303,0.2499916172412437,0.17817126016762272,0.2504448661993752,0.3703351158840247,0.4668745360274105,0.2532860691074666,0.4706831312403896,0.44774976255517374,0.4413709560136521,0.4542136567356576,0.4474041119378291,0.3240500420396389,0.3439707485110706,0.5194557876087578,0.5203429262002095,0.6364553195534329,0.5254415413855229,0.3554282333152676,0.31129702102418505,0.3357976152480219,0.3371162473324839,0.43858280333702204,0.4155655552646695,0.33820826895504685,0.7166636835921072,0.6928323332208584,0.39009060522809663,0.7307498644390971,0.6975780539316232,0.5345077762003505,0.5863609403487107
4,0.14003610246043058,0.08922066910168662,0.11794786717945854,0.07502057666143531,0.0567724200115353,0.060686915508343625,0.06846011681113565,0.07046740286386957,0.08315769950295686,0.13843545421432082,0.12295349849211705,0.14632328908112344,0.103613477445687,0.10026606868520883,0.10933517598263526,0.09269260204490716,0.17316701233553966,0.18550461301814847,0.1366725462525776,0.14901538472599085,0.1414951609442814,0.13289276891169033,0.1299569925353218,0.14531233591478207,0.12381092032903734,0.2496983769735984,0.17444299034581293,0.1368950363483317,0.1913805960165389,0.216760806073782,0.3809701982281775,0.19161512503323286,0.14754834503225198,0.18694567932976802,0.3386293491672436,0.2409579636128313,0.3217613708860376,0.1553539450370054,0.17274632649352695,0.15032039200149305,0.15351533898552744,0.14420924733710208,0.15489833411875795,0.19897343183816435,0.2519539090047385,0.1930110629070234,0.21215857396263804,0.22277418243799987,0.2950722575494468,0.25564957079607176,0.1950678188932328,0.2525375579558827,0.25239390617835844,0.2513512523380675,0.2824562006988674,0.25284564361394,0.2513512523380675,0.2513512523380675,0.5115876983384836,0.24843020334730734,0.2513512523380675,0.2488937434480392,0.18357885105851948,0.2497750872703709,0.3926699124559176,0.5133889843999406,0.2522301412741351,0.5184249636570483,0.3948792787112534,0.389240471463939,0.4014680753208269,0.3945349990109051,0.28143340063496186,0.3362149113192606,0.467435369892369,0.4678397169659947,0.5637434930026489,0.4753153207192398,0.34981564882006544,0.2676852044613208,0.3113932353122795,0.3101686908709417,0.3167301511405922,0.2985893732417004,0.32346619243762986,0.5445698666590514,0.5467072394641487,0.28319706334303363,0.5753177958920439,0.4773720469939846,0.40915625987102094,0.4524932448914794
5,0.13765054417072795,0.09824956872484422,0.1103998889179161,0.0816154063026343,0.060686915508343625,0.056776648570534036,0.06642895576777531,0.07642679256390346,0.0916342021569944,0.13449530627739906,0.11034677807224944,0.13901242587507415,0.1144481697757938,0.10673143274939746,0.11731260494361807,0.0996002251698699,0.17565089932526987,0.1855964729701156,0.13597481090857075,0.15184389729976802,0.1442051800311296,0.13298830970586728,0.12904432604925262,0.14817919220816267,0.11923369690790556,0.253286752139132,0.17860946496829624,0.13105756831801327,0.16867877500790462,0.22173961282286675,0.3861742598067873,0.18587293980262876,0.14459630896803166,0.20180428940246609,0.34737641363880106,0.27863736581629583,0.3244738147958703,0.16571308377729535,0.17657851470044672,0.1493087214647678,0.16162531431136928,0.14879079976801893,0.16052463420326124,0.207969467825718,0.27592523460079066,0.20530667612256145,0.23270477557766034,0.24193200694547734,0.33384766859010745,0.27883495972965405,0.21515424325489674,0.2500331418293796,0.24989052747766705,0.2484749744685789,0.2805298733963832,0.2517271306068052,0.2484749744685789,0.2484749744685789,0.5184217313113283,0.2469414402296369,0.2484749744685789,0.2474281649596659,0.1836038016973519,0.2474951003090201,0.4121110453368503,0.5202206382137344,0.2497284320586545,0.5253352265155761,0.35537070337573784,0.350812763929136,0.3622509656704184,0.35425382515700665,0.2929646043406165,0.3678979074190942,0.4253255298843079,0.4249168687766221,0.5724933943296593,0.4325682911415696,0.3839699432840731,0.27601247566288395,0.31705476201057226,0.3063657578221836,0.3518424146972623,0.3296805782177715,0.30676683637739816,0.6684249469597419,0.6463781538863923,0.3111640753190913,0.6745264424036602,0.691466530083324,0.43875025327448736,0.521160200541678
6,0.11043389800130204,0.10175940832188836,0.09312588706823267,0.0892087043410514,0.06846011681113565,0.06642895576777531,0.0577380716549767,0.09388516607553092,0.11550478966174545,0.13458928350483818,0.10740920208376578,0.13395680065899096,0.10031024106370637,0.09946567930221584,0.10243667937548304,0.09155717073823112,0.13663716725120198,0.1473854412702508,0.12322653786833687,0.12522966835696273,0.1195525750019546,0.11417367181679786,0.11296859471573538,0.12221333570256795,0.11127035738513838,0.19909813741572047,0.14168301472029732,0.12077609880394713,0.18141550817762248,0.19356028926331428,0.3333319301678493,0.19174518273957789,0.13560404326966072,0.18442912478024676,0.29166257707177085,0.23994741603553124,0.3111140500105553,0.14009697965734955,0.15585522817959546,0.126028410100732,0.14459836828051478,0.12071341218390855,0.12720581630518935,0.16867014108681586,0.19315277987029186,0.1622895434424895,0.18728676353424906,0.18431809744377245,0.2221433311592296,0.19566116003352732,0.16212209916525722,0.2351565627690993,0.2360097160554117,0.2353704699862924,0.25812431984651263,0.23613530528602586,0.2353704699862924,0.2353704699862924,0.4322975392502871,0.23275712852185054,0.2353704699862924,0.2334430632844474,0.15399221744423475,0.23338149730582566,0.3452962827850198,0.4318329953686023,0.2354721452940045,0.4350036349319272,0.37168529218821617,0.3688514144205436,0.3765621315230113,0.3765714838992778,0.27855397814617266,0.35765272880612115,0.4504949284145537,0.4508803964843638,0.5484956285977927,0.4569528804114527,0.3622422140075637,0.2601595247847639,0.3228011294603169,0.31204320331332136,0.3241123764009005,0.3305623946573906,0.27652578506187275,0.5372939289278814,0.43664239845534186,0.2844872432729313,0.4305684949704644,0.4398623052581762,0.4413351061874086,0.5283908447003773
7,0.15723317972133535,0.06999485254692993,0.12845294290481046,0.06066514404990614,0.07046740286386957,0.07642679256390346,0.09388516607553092,0.057550543366655875,0.06493660621980914,0.13079675473994942,0.1488977671102788,0.1382900309373165,0.08634915666087806,0.09102120108002104,0.08943141521205336,0.09826985138182656,0.17376011671633534,0.17948767250729353,0.1262183546652953,0.15386843436458855,0.14544885808869876,0.14106432287588194,0.13680362842197585,0.15043977507043185,0.1264941046356586,0.2486588142410441,0.17179792499144236,0.1420448187457284,0.1867895344504913,0.2054357235355237,0.3529471861932389,0.1964848469231688,0.15222484324199353,0.189978123391134,0.3117160654214894,0.24012150261407156,0.3037290944258371,0.15504047254841669,0.1717107701057197,0.1525594947565095,0.16021000213585834,0.14818801375638446,0.15647257857032704,0.2129155943782744,0.27655986516023995,0.21120193991383374,0.2234859378934274,0.2382696041323545,0.322312125098042,0.28305892681623224,0.2134664959477891,0.2593200246262919,0.2591635960489197,0.25804243407306404,0.2851189190078546,0.25963078464271705,0.25804243407306404,0.25804243407306404,0.4814431807400997,0.2555950740750837,0.25804243407306404,0.2559917211412333,0.18222268985459164,0.25679669813715755,0.38751386460810666,0.4834692916825136,0.2592293228805809,0.4888879448100856,0.4124194271540012,0.4067514072757741,0.4190552357617915,0.4112212903205909,0.3106325272504089,0.3412215823870506,0.4893576015396467,0.488765505092275,0.5889870544957996,0.4968646753328316,0.3577320630538115,0.294241312020041,0.3250031994046048,0.3254606410658477,0.3916032032967568,0.3688980083333422,0.3083562418385114,0.6806923952364572,0.6623279046474645,0.35177976924404275,0.6931498913989337,0.6685677531262603,0.4728543729041996,0.5337870970325582
8,0.22753222817110255,0.07144893931874466,0.15648544319283986,0.06910511557236268,0.08315769950295686,0.0916342021569944,0.11550478966174545,0.06493660621980914,0.0577386248590234,0.1451751642004689,0.15382489479512124,0.13808907965742948,0.08431868297894887,0.0974623425886345,0.09149386231904837,0.10632615016156934,0.2288256145236988,0.2716172299860751,0.13361646822551448,0.1672714051840826,0.15945020248723085,0.15673145499087046,0.1503695043046102,0.16408691700996178,0.13192130916938466,0.2579992843448976,0.19887163522631293,0.16035960029398055,0.1972623755340613,0.23101348850143544,0.4520747691463063,0.2417336236876732,0.17304692692480372,0.24240894675991845,0.3742535713486632,0.3320667938440973,0.4100004802004508,0.20364857597667166,0.24202340214876925,0.19977533322946775,0.2016702140697257,0.20047648311326988,0.2124056770968553,0.22279642562461968,0.31974773750301466,0.21716689747973175,0.2376434350000385,0.2942021811632097,0.364545085856496,0.32534685244529626,0.20572159458365136,0.23690731133157414,0.2368511019317657,0.2361810211307322,0.5741181076549813,0.23685103069637986,0.2361810211307322,0.2361810211307322,0.762938641308751,0.2334672927350448,0.2361810211307322,0.23378451113273765,0.2122586665799407,0.2340069098491817,0.3589766025613433,0.7652371993835679,0.2365625549252781,0.7695078077385997,0.5120986275298514,0.507709597143524,0.5127438332855901,0.5118523900548441,0.34794800253311525,0.3580215958678033,0.5717087435661321,0.5758713638291252,0.7343437880056841,0.5793654648244979,0.3656012265771237,0.33676698114667225,0.33475939055169857,0.3353738465427704,0.4747997631810531,0.4642855906860714,0.3485518802067328,0.6854498164091372,0.6610064663658174,0.4183823559608531,0.7065208799767235,0.6638177967763771,0.5517079653508092,0.5838727689784822
9,0.1473123995818649,0.1327242797954201,0.13138245757337946,0.12301756249059995,0.13843545421432082,0.13449530627739906,0.13458928350483818,0.13079675473994942,0.1451751642004689,0.05772083020803846,0.10688661618612663,0.08589134382296623,0.11317721916337978,0.10825473207547973,0.12062046939412192,0.10523722975812376,0.15831454093068215,0.20084480226456453,0.12279700285550688,0.14056222945768398,0.13118605390557714,0.11916871053270005,0.1192434251851469,0.13957413178544445,0.10864057475202292,0.1565089545022799,0.16010832611452555,0.12365964510716072,0.15901962540924305,0.1832754303060616,0.3334055786289443,0.18915054899409972,0.15029166429165278,0.2426366155264777,0.3756536509589221,0.25235636859769084,0.4865535739483268,0.14497875871726468,0.1915494352107156,0.15983464803481195,0.19419992316871226,0.13857256897192058,0.1432571398794718,0.15120929970662852,0.18158602963456694,0.15090231611731228,0.15415333537465678,0.16193372837466707,0.19055829463691604,0.18465262416132144,0.15043964725743694,0.1904151573220628,0.1905044903481208,0.18976270831883504,0.3138905687654167,0.19098726756941276,0.18976270831883504,0.18976270831883504,0.34174064674157417,0.19026773212756515,0.18976270831883504,0.19003194145509844,0.2009599352817832,0.1908446048043897,0.2572852657474661,0.34274794949913484,0.19101523659788414,0.3471486291049196,0.4489325280781977,0.4452168425403177,0.4609540388570917,0.4563869598316396,0.35014980380764715,0.3814793485887035,0.5218274476466552,0.5236001000240381,0.6819933803196818,0.5247401863842741,0.3646346262927045,0.3440532237984686,0.3406250741228385,0.33214056720886165,0.34374549152495343,0.3423677996044309,0.31738987809402386,0.4566437624948863,0.4173806973132798,0.3126399740121848,0.37484458872260995,0.392590540687252,0.477711148580224,0.4501282632503117
