,Angle,Intensity,class,pos,sample,search
499,21.97585,0.00061,Ag2Se,2301,18,min
500,23.85085,7.000319999999999,Ag2Se,2676,18,max
501,25.08585,0.00063,Ag2Se,2923,18,min
502,27.56585,16.00153,Ag2Se,3419,18,max
503,28.20085,0.00449,Ag2Se,3546,18,min
504,29.15085,20.00984,Ag2Se,3736,18,max
505,29.40585,0.03404,Ag2Se,3787,18,min
506,29.86585,100.00492,Ag2Se,3879,18,max
507,30.42585,0.026969999999999997,Ag2Se,3991,18,min
508,30.95585,85.00438,Ag2Se,4097,18,max
509,32.11085,0.00583,Ag2Se,4328,18,min
510,32.94585,31.00191,Ag2Se,4495,18,max
511,34.17085,0.00286,Ag2Se,4740,18,min
512,35.58585,33.01283,Ag2Se,5023,18,max
513,36.64585,0.005379999999999999,Ag2Se,5235,18,min
514,37.08585,2.57936,Ag2Se,5323,18,max
515,37.33585,0.009290000000000001,Ag2Se,5373,18,min
516,37.93585,34.005140000000004,Ag2Se,5493,18,max
517,38.29585,0.027039999999999998,Ag2Se,5565,18,min
518,38.67585,35.01404,Ag2Se,5641,18,max
519,39.43585,0.01162,Ag2Se,5793,18,min
520,39.99585,25.012729999999998,Ag2Se,5905,18,max
521,41.05085,0.005,Ag2Se,6116,18,min
522,41.59085,7.00275,Ag2Se,6224,18,max
523,42.08585,0.0053,Ag2Se,6323,18,min
524,43.17585,23.02848,Ag2Se,6541,18,max
525,43.57585,0.017419999999999998,Ag2Se,6621,18,min
526,43.79085,4.00789,Ag2Se,6664,18,max
527,44.00585,0.01495,Ag2Se,6707,18,min
528,44.29585,10.00334,Ag2Se,6765,18,max
529,44.76085,0.0061,Ag2Se,6858,18,min
530,45.10085,4.002280000000001,Ag2Se,6926,18,max
531,45.48085,0.004229999999999999,Ag2Se,7002,18,min
532,45.83085,2.78681,Ag2Se,7072,18,max
533,46.45085,0.00173,Ag2Se,7196,18,min
534,47.24085,6.00065,Ag2Se,7354,18,max
535,48.08585,0.00128,Ag2Se,7523,18,min
536,50.42085,9.0039,Ag2Se,7990,18,max
537,50.97585,0.01626,Ag2Se,8101,18,min
538,51.20085,6.00303,Ag2Se,8146,18,max
539,51.76585,0.00324,Ag2Se,8259,18,min
540,52.32585,6.000769999999999,Ag2Se,8371,18,max
541,53.59085,0.00075,Ag2Se,8624,18,min
542,55.67085,4.00096,Ag2Se,9040,18,max
543,56.01585,0.00504,Ag2Se,9109,18,min
544,56.34085,2.86119,Ag2Se,9174,18,max
545,57.35585,0.0033399999999999997,Ag2Se,9377,18,min
546,58.03085,9.012,Ag2Se,9512,18,max
547,68.03085,0.0,Ag2Se,11512,18,min
548,5.1567300000000005,0.0,Ag2Se,0,19,min
549,15.151729999999999,593.23397,Ag2Se,1999,19,max
550,17.72673,0.005679999999999999,Ag2Se,2514,19,min
551,20.436729999999997,100.17409,Ag2Se,3056,19,max
552,20.771729999999998,0.10123,Ag2Se,3123,19,min
553,21.49673,1000.0,Ag2Se,3268,19,max
554,22.166729999999998,0.11702,Ag2Se,3402,19,min
555,22.49673,110.17289,Ag2Se,3468,19,max
556,22.896729999999998,0.08014,Ag2Se,3548,19,min
557,23.361729999999998,153.49583,Ag2Se,3641,19,max
558,23.561729999999997,0.3183,Ag2Se,3681,19,min
559,23.83673,386.78865,Ag2Se,3736,19,max
560,25.931729999999998,0.00988,Ag2Se,4155,19,min
561,27.561729999999997,185.78429,Ag2Se,4481,19,max
562,28.33673,0.02783,Ag2Se,4636,19,min
563,29.146729999999998,185.15339,Ag2Se,4798,19,max
564,29.53173,0.09479,Ag2Se,4875,19,min
565,29.83173,81.26149000000001,Ag2Se,4935,19,max
566,30.24673,0.05948,Ag2Se,5018,19,min
567,30.94673,351.30492999999996,Ag2Se,5158,19,max
568,32.23173,0.01729,Ag2Se,5415,19,min
569,32.93173,53.74714,Ag2Se,5555,19,max
570,33.851729999999996,0.011770000000000001,Ag2Se,5739,19,min
571,35.86173,277.33969,Ag2Se,6141,19,max
572,36.68173,0.050519999999999995,Ag2Se,6305,19,min
573,37.07173,41.82327,Ag2Se,6383,19,max
574,37.476729999999996,0.0442,Ag2Se,6464,19,min
575,37.92673,43.6,Ag2Se,6554,19,max
576,38.15173,0.12896,Ag2Se,6599,19,min
577,38.54173,199.50855,Ag2Se,6677,19,max
578,39.36173,0.061489999999999996,Ag2Se,6841,19,min
579,40.02173,184.91433999999998,Ag2Se,6973,19,max
580,42.156729999999996,0.02028,Ag2Se,7400,19,min
581,43.18673,80.91113,Ag2Se,7606,19,max
582,43.49173,0.11627,Ag2Se,7667,19,min
583,43.79673,67.46398,Ag2Se,7728,19,max
584,43.98673,0.28638,Ag2Se,7766,19,min
585,44.281729999999996,232.71114,Ag2Se,7825,19,max
586,45.33173,0.053970000000000004,Ag2Se,8035,19,min
587,45.76173,78.95839000000001,Ag2Se,8121,19,max
588,46.34173,0.03248,Ag2Se,8237,19,min
589,47.266729999999995,94.64926,Ag2Se,8422,19,max
590,47.55673,0.13217,Ag2Se,8480,19,min
591,47.77173,42.24933,Ag2Se,8523,19,max
592,49.47173,0.01637,Ag2Se,8863,19,min
593,50.75173,64.14171999999999,Ag2Se,9119,19,max
594,50.89673,0.39546,Ag2Se,9148,19,min
595,51.19673,53.19509,Ag2Se,9208,19,max
596,51.961729999999996,0.03368,Ag2Se,9361,19,min
597,52.34673,25.471629999999998,Ag2Se,9438,19,max
598,53.08173000000001,0.014219999999999998,Ag2Se,9585,19,min
599,54.40173000000001,137.93608,Ag2Se,9849,19,max
600,55.146730000000005,0.05013,Ag2Se,9998,19,min
601,55.686730000000004,74.85119,Ag2Se,10106,19,max
602,55.97173000000001,0.13859000000000002,Ag2Se,10163,19,min
603,56.22173000000001,49.12768,Ag2Se,10213,19,max
604,56.591730000000005,0.09125,Ag2Se,10287,19,min
605,56.90173000000001,47.57897,Ag2Se,10349,19,max
606,57.24673000000001,0.08219,Ag2Se,10418,19,min
607,58.23673,125.3217,Ag2Se,10616,19,max
608,58.896730000000005,0.062439999999999996,Ag2Se,10748,19,min
609,59.30673,29.90744,Ag2Se,10830,19,max
610,59.546730000000004,0.1942,Ag2Se,10878,19,min
611,59.771730000000005,67.49789,Ag2Se,10923,19,max
612,60.131730000000005,0.10057999999999999,Ag2Se,10995,19,min
613,60.43173,36.54661,Ag2Se,11055,19,max
614,60.671730000000004,0.14289000000000002,Ag2Se,11103,19,min
615,61.16673,62.52616999999999,Ag2Se,11202,19,max
616,61.65173000000001,0.29833000000000004,Ag2Se,11299,19,min
617,61.966730000000005,109.93348999999999,Ag2Se,11362,19,max
618,62.22173000000001,0.34278000000000003,Ag2Se,11413,19,min
619,62.40673,48.80239,Ag2Se,11450,19,max
620,63.31673000000001,0.09655,Ag2Se,11632,19,min
621,63.65173000000001,54.71301,Ag2Se,11699,19,max
622,64.77173,0.03355,Ag2Se,11923,19,min
623,65.52173,70.73721,Ag2Se,12073,19,max
624,65.86673,0.33785,Ag2Se,12142,19,min
625,66.03673,57.46767,Ag2Se,12176,19,max
626,66.54673000000001,0.06471,Ag2Se,12278,19,min
627,67.49173,101.27923,Ag2Se,12467,19,max
628,67.79673000000001,0.28267,Ag2Se,12528,19,min
629,68.03673,59.613009999999996,Ag2Se,12576,19,max
630,68.40173,0.11607,Ag2Se,12649,19,min
631,68.66673,26.901670000000003,Ag2Se,12702,19,max
632,68.85673,0.16482,Ag2Se,12740,19,min
633,69.40173,52.7868,Ag2Se,12849,19,max
634,70.02173,0.03882,Ag2Se,12973,19,min
635,70.88673,36.2687,Ag2Se,13146,19,max
636,71.45673000000001,0.07543,Ag2Se,13260,19,min
637,72.14173000000001,39.5426,Ag2Se,13397,19,max
638,73.39673,0.02785,Ag2Se,13648,19,min
639,74.07673,51.36166,Ag2Se,13784,19,max
640,74.45173,0.07917,Ag2Se,13859,19,min
641,74.97173000000001,29.12627,Ag2Se,13963,19,max
642,75.73173,0.05882999999999999,Ag2Se,14115,19,min
643,76.56673,26.84699,Ag2Se,14282,19,max
644,76.80673,0.17798,Ag2Se,14330,19,min
645,77.17173000000001,28.064020000000003,Ag2Se,14403,19,max
646,79.11173000000001,0.03281,Ag2Se,14791,19,min
647,81.07173,43.637240000000006,Ag2Se,15183,19,max
648,81.91673,0.04278,Ag2Se,15352,19,min
649,82.93673000000001,50.234590000000004,Ag2Se,15556,19,max
650,83.20173,0.24204,Ag2Se,15609,19,min
651,83.71673,42.7116,Ag2Se,15712,19,max
652,85.05673,0.03042,Ag2Se,15980,19,min
653,86.55673,28.7535,Ag2Se,16280,19,max
654,86.80173,0.24366999999999997,Ag2Se,16329,19,min
655,87.13673,26.69385,Ag2Se,16396,19,max
656,87.74173,0.03519,Ag2Se,16517,19,min
657,89.91173,33.72553,Ag2Se,16951,19,max
658,90.28173000000001,0.09383999999999999,Ag2Se,17025,19,min
659,90.63173,27.38046,Ag2Se,17095,19,max
660,93.02673,0.03996,Ag2Se,17574,19,min
661,98.94173,40.120020000000004,Ag2Se,18757,19,max
662,99.62173,0.04562,Ag2Se,18893,19,min
663,103.23673000000001,25.118579999999998,Ag2Se,19616,19,max
664,105.08173000000001,0.031039999999999998,Ag2Se,19985,19,min
665,107.45173,26.43008,Ag2Se,20459,19,max
666,108.44173,0.13008,Ag2Se,20657,19,min
667,108.89673,35.07159,Ag2Se,20748,19,max
668,114.61173000000001,0.06825,Ag2Se,21891,19,min
669,116.75673,26.68192,Ag2Se,22320,19,max
670,156.07673,0.0,Ag2Se,30184,19,min
671,5.139069999999999,0.0,Ag2Se,0,20,min
672,20.414070000000002,103.34879000000001,Ag2Se,3055,20,max
673,20.66907,0.11688,Ag2Se,3106,20,min
674,20.95407,138.23781,Ag2Se,3163,20,max
675,21.21407,0.14145,Ag2Se,3215,20,min
676,21.47407,134.18986,Ag2Se,3267,20,max
677,21.99907,0.04158,Ag2Se,3372,20,min
678,22.469070000000002,101.80700999999999,Ag2Se,3466,20,max
679,22.88907,0.04966,Ag2Se,3550,20,min
680,23.33407,103.22279,Ag2Se,3639,20,max
681,23.54907,0.17063,Ag2Se,3682,20,min
682,23.809070000000002,167.66428,Ag2Se,3734,20,max
683,25.61407,0.00821,Ag2Se,4095,20,min
684,27.53407,55.0433,Ag2Se,4479,20,max
685,28.039070000000002,0.0353,Ag2Se,4580,20,min
686,29.11407,262.77727999999996,Ag2Se,4795,20,max
687,29.379070000000002,0.38454,Ag2Se,4848,20,min
688,29.79907,1000.0,Ag2Se,4932,20,max
689,30.33907,0.25686,Ag2Se,5040,20,min
690,30.914070000000002,777.0096,Ag2Se,5155,20,max
691,32.04907,0.0561,Ag2Se,5382,20,min
692,32.89407,332.26897,Ag2Se,5551,20,max
693,34.209070000000004,0.024909999999999998,Ag2Se,5814,20,min
694,35.56407,333.33247,Ag2Se,6085,20,max
695,36.55907,0.04363,Ag2Se,6284,20,min
696,37.03407,47.143390000000004,Ag2Se,6379,20,max
697,37.36907,0.06734,Ag2Se,6446,20,min
698,37.88407,146.17653,Ag2Se,6549,20,max
699,38.154070000000004,0.22186999999999998,Ag2Se,6603,20,min
700,38.50407,233.65287,Ag2Se,6673,20,max
701,38.71407,0.47629,Ag2Se,6715,20,min
702,39.96907,122.00514,Ag2Se,6966,20,max
703,41.03407,0.03059,Ag2Se,7179,20,min
704,41.51907,33.72838,Ag2Se,7276,20,max
705,42.01907,0.02798,Ag2Se,7376,20,min
706,42.91907,111.49861999999999,Ag2Se,7556,20,max
707,43.44407,0.12022000000000001,Ag2Se,7661,20,min
708,43.74907,78.80275,Ag2Se,7722,20,max
709,43.98407,0.18983,Ag2Se,7769,20,min
710,44.279070000000004,73.45343000000001,Ag2Se,7828,20,max
711,45.30407,0.039580000000000004,Ag2Se,8033,20,min
712,45.709070000000004,49.39374,Ag2Se,8114,20,max
713,46.24907,0.024069999999999998,Ag2Se,8222,20,min
714,47.10907,29.01243,Ag2Se,8394,20,max
715,47.43407,0.07909,Ag2Se,8459,20,min
716,47.71407,50.996559999999995,Ag2Se,8515,20,max
717,48.27407,0.02791,Ag2Se,8627,20,min
718,48.73407,36.62816,Ag2Se,8719,20,max
719,49.26907,0.02924,Ag2Se,8826,20,min
720,50.35907,133.29615,Ag2Se,9044,20,max
721,51.139070000000004,84.02086,Ag2Se,9200,20,max
722,51.81907,0.041839999999999995,Ag2Se,9336,20,min
723,52.28407,47.762840000000004,Ag2Se,9429,20,max
724,53.26906999999999,0.013309999999999999,Ag2Se,9626,20,min
725,54.33407,28.141109999999998,Ag2Se,9839,20,max
726,54.994069999999994,0.03492,Ag2Se,9971,20,min
727,55.624069999999996,57.297169999999994,Ag2Se,10097,20,max
728,55.859069999999996,0.17706,Ag2Se,10144,20,min
729,56.149069999999995,103.17255,Ag2Se,10202,20,max
730,56.55907,0.12494000000000001,Ag2Se,10284,20,min
731,56.83906999999999,49.134640000000005,Ag2Se,10340,20,max
732,57.189069999999994,0.08545,Ag2Se,10410,20,min
733,57.89406999999999,83.05835,Ag2Se,10551,20,max
734,58.164069999999995,79.16858,Ag2Se,10605,20,max
735,58.749069999999996,0.07612000000000001,Ag2Se,10722,20,min
736,59.23907,60.77053000000001,Ag2Se,10820,20,max
737,59.509069999999994,0.3026,Ag2Se,10874,20,min
738,59.69906999999999,61.79987,Ag2Se,10912,20,max
739,60.04407,0.11331,Ag2Se,10981,20,min
740,60.359069999999996,44.4509,Ag2Se,11044,20,max
741,60.60406999999999,0.1702,Ag2Se,11093,20,min
742,60.914069999999995,80.26443,Ag2Se,11155,20,max
743,61.38907,52.087540000000004,Ag2Se,11250,20,max
744,61.89406999999999,125.655,Ag2Se,11351,20,max
745,62.16907,0.32804,Ag2Se,11406,20,min
746,62.65407,94.4819,Ag2Se,11503,20,max
747,63.26906999999999,0.12055,Ag2Se,11626,20,min
748,63.569069999999996,49.86873,Ag2Se,11686,20,max
749,64.81907,0.03553,Ag2Se,11936,20,min
750,65.95907,82.11106,Ag2Se,12164,20,max
751,66.43907,0.15800999999999998,Ag2Se,12260,20,min
752,66.75407,64.83841,Ag2Se,12323,20,max
753,66.98406999999999,0.27121,Ag2Se,12369,20,min
754,67.24906999999999,53.624269999999996,Ag2Se,12422,20,max
755,68.20407,0.05649,Ag2Se,12613,20,min
756,69.31407,51.60133,Ag2Se,12835,20,max
757,70.02407,0.02853,Ag2Se,12977,20,min
758,71.79406999999999,72.2787,Ag2Se,13331,20,max
759,73.24906999999999,0.02539,Ag2Se,13622,20,min
760,73.98406999999999,35.74707,Ag2Se,13769,20,max
761,74.41906999999999,0.07948,Ag2Se,13856,20,min
762,74.87406999999999,31.77275,Ag2Se,13947,20,max
763,76.73406999999999,0.0917,Ag2Se,14319,20,min
764,77.67407,56.30556,Ag2Se,14507,20,max
765,78.71907,0.04288,Ag2Se,14716,20,min
766,79.48907,32.73187,Ag2Se,14870,20,max
767,80.32907,0.08975,Ag2Se,15038,20,min
768,80.96406999999999,42.79124,Ag2Se,15165,20,max
769,87.72407,0.028130000000000002,Ag2Se,16517,20,min
770,89.44407,31.429959999999998,Ag2Se,16861,20,max
771,90.19407,0.06827000000000001,Ag2Se,17011,20,min
772,92.18907,51.60699,Ag2Se,17410,20,max
773,92.93907,0.07753,Ag2Se,17560,20,min
774,93.99407,26.75136,Ag2Se,17771,20,max
775,95.84907,0.055720000000000006,Ag2Se,18142,20,min
776,97.25407,34.86985,Ag2Se,18423,20,max
777,97.42907,0.48261000000000004,Ag2Se,18458,20,min
778,97.88407,26.990140000000004,Ag2Se,18549,20,max
779,98.33906999999999,0.41841000000000006,Ag2Se,18640,20,min
780,98.63407,52.9646,Ag2Se,18699,20,max
781,99.49906999999999,0.04255,Ag2Se,18872,20,min
782,101.21907,30.11229,Ag2Se,19216,20,max
783,153.12407,0.0,Ag2Se,29597,20,min
784,5.139069999999999,0.0,Ag2Se,0,21,min
785,20.414070000000002,103.34879000000001,Ag2Se,3055,21,max
786,20.66907,0.11688,Ag2Se,3106,21,min
787,20.95407,138.23781,Ag2Se,3163,21,max
788,21.21407,0.14145,Ag2Se,3215,21,min
789,21.47407,134.18986,Ag2Se,3267,21,max
790,21.99907,0.04158,Ag2Se,3372,21,min
791,22.469070000000002,101.80700999999999,Ag2Se,3466,21,max
792,22.88907,0.04966,Ag2Se,3550,21,min
793,23.33407,103.22279,Ag2Se,3639,21,max
794,23.54907,0.17063,Ag2Se,3682,21,min
795,23.809070000000002,167.66428,Ag2Se,3734,21,max
796,25.61407,0.00821,Ag2Se,4095,21,min
797,27.53407,55.0433,Ag2Se,4479,21,max
798,28.039070000000002,0.0353,Ag2Se,4580,21,min
799,29.11407,262.77727999999996,Ag2Se,4795,21,max
800,29.379070000000002,0.38454,Ag2Se,4848,21,min
801,29.79907,1000.0,Ag2Se,4932,21,max
802,30.33907,0.25686,Ag2Se,5040,21,min
803,30.914070000000002,777.0096,Ag2Se,5155,21,max
804,32.04907,0.0561,Ag2Se,5382,21,min
805,32.89407,332.26897,Ag2Se,5551,21,max
806,34.209070000000004,0.024909999999999998,Ag2Se,5814,21,min
807,35.56407,333.33247,Ag2Se,6085,21,max
808,36.55907,0.04363,Ag2Se,6284,21,min
809,37.03407,47.143390000000004,Ag2Se,6379,21,max
810,37.36907,0.06734,Ag2Se,6446,21,min
811,37.88407,146.17653,Ag2Se,6549,21,max
812,38.154070000000004,0.22186999999999998,Ag2Se,6603,21,min
813,38.50407,233.65287,Ag2Se,6673,21,max
814,38.71407,0.47629,Ag2Se,6715,21,min
815,39.96907,122.00514,Ag2Se,6966,21,max
816,41.03407,0.03059,Ag2Se,7179,21,min
817,41.51907,33.72838,Ag2Se,7276,21,max
818,42.01907,0.02798,Ag2Se,7376,21,min
819,42.91907,111.49861999999999,Ag2Se,7556,21,max
820,43.44407,0.12022000000000001,Ag2Se,7661,21,min
821,43.74907,78.80275,Ag2Se,7722,21,max
822,43.98407,0.18983,Ag2Se,7769,21,min
823,44.279070000000004,73.45343000000001,Ag2Se,7828,21,max
824,45.30407,0.039580000000000004,Ag2Se,8033,21,min
825,45.709070000000004,49.39374,Ag2Se,8114,21,max
826,46.24907,0.024069999999999998,Ag2Se,8222,21,min
827,47.10907,29.01243,Ag2Se,8394,21,max
828,47.43407,0.07909,Ag2Se,8459,21,min
829,47.71407,50.996559999999995,Ag2Se,8515,21,max
830,48.27407,0.02791,Ag2Se,8627,21,min
831,48.73407,36.62816,Ag2Se,8719,21,max
832,49.26907,0.02924,Ag2Se,8826,21,min
833,50.35907,133.29615,Ag2Se,9044,21,max
834,51.139070000000004,84.02086,Ag2Se,9200,21,max
835,51.81907,0.041839999999999995,Ag2Se,9336,21,min
836,52.28407,47.762840000000004,Ag2Se,9429,21,max
837,53.26906999999999,0.013309999999999999,Ag2Se,9626,21,min
838,54.33407,28.141109999999998,Ag2Se,9839,21,max
839,54.994069999999994,0.03492,Ag2Se,9971,21,min
840,55.624069999999996,57.297169999999994,Ag2Se,10097,21,max
841,55.859069999999996,0.17706,Ag2Se,10144,21,min
842,56.149069999999995,103.17255,Ag2Se,10202,21,max
843,56.55907,0.12494000000000001,Ag2Se,10284,21,min
844,56.83906999999999,49.134640000000005,Ag2Se,10340,21,max
845,57.189069999999994,0.08545,Ag2Se,10410,21,min
846,57.89406999999999,83.05835,Ag2Se,10551,21,max
847,58.164069999999995,79.16858,Ag2Se,10605,21,max
848,58.749069999999996,0.07612000000000001,Ag2Se,10722,21,min
849,59.23907,60.77053000000001,Ag2Se,10820,21,max
850,59.509069999999994,0.3026,Ag2Se,10874,21,min
851,59.69906999999999,61.79987,Ag2Se,10912,21,max
852,60.04407,0.11331,Ag2Se,10981,21,min
853,60.359069999999996,44.4509,Ag2Se,11044,21,max
854,60.60406999999999,0.1702,Ag2Se,11093,21,min
855,60.914069999999995,80.26443,Ag2Se,11155,21,max
856,61.38907,52.087540000000004,Ag2Se,11250,21,max
857,61.89406999999999,125.655,Ag2Se,11351,21,max
858,62.16907,0.32804,Ag2Se,11406,21,min
859,62.65407,94.4819,Ag2Se,11503,21,max
860,63.26906999999999,0.12055,Ag2Se,11626,21,min
861,63.569069999999996,49.86873,Ag2Se,11686,21,max
862,64.81907,0.03553,Ag2Se,11936,21,min
863,65.95907,82.11106,Ag2Se,12164,21,max
864,66.43907,0.15800999999999998,Ag2Se,12260,21,min
865,66.75407,64.83841,Ag2Se,12323,21,max
866,66.98406999999999,0.27121,Ag2Se,12369,21,min
867,67.24906999999999,53.624269999999996,Ag2Se,12422,21,max
868,68.20407,0.05649,Ag2Se,12613,21,min
869,69.31407,51.60133,Ag2Se,12835,21,max
870,70.02407,0.02853,Ag2Se,12977,21,min
871,71.79406999999999,72.2787,Ag2Se,13331,21,max
872,73.24906999999999,0.02539,Ag2Se,13622,21,min
873,73.98406999999999,35.74707,Ag2Se,13769,21,max
874,74.41906999999999,0.07948,Ag2Se,13856,21,min
875,74.87406999999999,31.77275,Ag2Se,13947,21,max
876,76.73406999999999,0.0917,Ag2Se,14319,21,min
877,77.67407,56.30556,Ag2Se,14507,21,max
878,78.71907,0.04288,Ag2Se,14716,21,min
879,79.48907,32.73187,Ag2Se,14870,21,max
880,80.32907,0.08975,Ag2Se,15038,21,min
881,80.96406999999999,42.79124,Ag2Se,15165,21,max
882,87.72407,0.028130000000000002,Ag2Se,16517,21,min
883,89.44407,31.429959999999998,Ag2Se,16861,21,max
884,90.19407,0.06827000000000001,Ag2Se,17011,21,min
885,92.18907,51.60699,Ag2Se,17410,21,max
886,92.93907,0.07753,Ag2Se,17560,21,min
887,93.99407,26.75136,Ag2Se,17771,21,max
888,95.84907,0.055720000000000006,Ag2Se,18142,21,min
889,97.25407,34.86985,Ag2Se,18423,21,max
890,97.42907,0.48261000000000004,Ag2Se,18458,21,min
891,97.88407,26.990140000000004,Ag2Se,18549,21,max
892,98.33906999999999,0.41841000000000006,Ag2Se,18640,21,min
893,98.63407,52.9646,Ag2Se,18699,21,max
894,99.49906999999999,0.04255,Ag2Se,18872,21,min
895,101.21907,30.11229,Ag2Se,19216,21,max
896,153.12407,0.0,Ag2Se,29597,21,min
897,4.9342,0.0,Ag2Se,0,22,min
898,20.0092,137.20735,Ag2Se,3015,22,max
899,20.3642,0.08373,Ag2Se,3086,22,min
900,20.7392,162.20342,Ag2Se,3161,22,max
901,21.0342,0.12680999999999998,Ag2Se,3220,22,min
902,21.3092,130.3509,Ag2Se,3275,22,max
903,21.7892,0.04944,Ag2Se,3371,22,min
904,22.2842,132.7452,Ag2Se,3470,22,max
905,22.6292,0.08467999999999999,Ag2Se,3539,22,min
906,22.9292,93.29575,Ag2Se,3599,22,max
907,23.2492,0.07239,Ag2Se,3663,22,min
908,23.5742,99.72361,Ag2Se,3728,22,max
909,25.2042,0.00806,Ag2Se,4054,22,min
910,27.1342,60.986340000000006,Ag2Se,4440,22,max
911,27.6542,0.03375,Ag2Se,4544,22,min
912,28.8792,283.91694,Ag2Se,4789,22,max
913,29.0842,0.72443,Ag2Se,4830,22,min
914,29.3942,1000.0,Ag2Se,4892,22,max
915,29.9742,0.21624000000000002,Ag2Se,5008,22,min
916,30.6242,657.41068,Ag2Se,5138,22,max
917,31.5192,0.07747000000000001,Ag2Se,5317,22,min
918,32.2692,423.82606,Ag2Se,5467,22,max
919,33.6792,0.02537,Ag2Se,5749,22,min
920,35.2242,359.80486,Ag2Se,6058,22,max
921,36.2142,0.0534,Ag2Se,6256,22,min
922,36.7542,51.638040000000004,Ag2Se,6364,22,max
923,36.9492,0.20281,Ag2Se,6403,22,min
924,37.2642,235.75839,Ag2Se,6466,22,max
925,37.6192,0.18453,Ag2Se,6537,22,min
926,38.1792,241.27702000000002,Ag2Se,6649,22,max
927,38.9692,0.08781,Ag2Se,6807,22,min
928,39.8742,207.59271,Ag2Se,6988,22,max
929,40.3992,0.08323,Ag2Se,7093,22,min
930,40.6592,30.042379999999998,Ag2Se,7145,22,max
931,41.2742,0.02885,Ag2Se,7268,22,min
932,42.2792,172.66477,Ag2Se,7469,22,max
933,42.8842,0.06506,Ag2Se,7590,22,min
934,43.7842,116.99701,Ag2Se,7770,22,max
935,44.3192,0.07343,Ag2Se,7877,22,min
936,44.8542,49.585840000000005,Ag2Se,7984,22,max
937,45.6142,0.027860000000000003,Ag2Se,8136,22,min
938,46.3542,25.91732,Ag2Se,8284,22,max
939,46.5092,0.15165,Ag2Se,8315,22,min
940,46.8492,54.950390000000006,Ag2Se,8383,22,max
941,47.5892,0.02017,Ag2Se,8531,22,min
942,48.2292,28.530359999999998,Ag2Se,8659,22,max
943,48.7142,0.03385,Ag2Se,8756,22,min
944,49.7092,134.31986,Ag2Se,8955,22,max
945,49.9542,0.40163000000000004,Ag2Se,9004,22,min
946,50.1342,81.10988,Ag2Se,9040,22,max
947,50.7142,83.48687,Ag2Se,9156,22,max
948,51.3842,0.03882,Ag2Se,9290,22,min
949,51.8242,36.03533,Ag2Se,9378,22,max
950,52.4042,0.02175,Ag2Se,9494,22,min
951,53.7542,33.07114,Ag2Se,9764,22,max
952,54.2442,0.04148,Ag2Se,9862,22,min
953,55.0342,133.96362,Ag2Se,10020,22,max
954,55.7042,0.14983,Ag2Se,10154,22,min
955,55.9592,62.655530000000006,Ag2Se,10205,22,max
956,56.4892,0.19499,Ag2Se,10311,22,min
957,56.7592,102.06576,Ag2Se,10365,22,max
958,57.0092,0.25621,Ag2Se,10415,22,min
959,57.2542,62.28979,Ag2Se,10464,22,max
960,58.0742,0.05877,Ag2Se,10628,22,min
961,58.7392,69.12243000000001,Ag2Se,10761,22,max
962,59.3942,0.10277,Ag2Se,10892,22,min
963,60.1742,104.55013000000001,Ag2Se,11048,22,max
964,60.5642,0.25804,Ag2Se,11126,22,min
965,60.9792,131.10725,Ag2Se,11209,22,max
966,61.3142,0.27745,Ag2Se,11276,22,min
967,62.0642,105.2633,Ag2Se,11426,22,max
968,62.6192,70.71262,Ag2Se,11537,22,max
969,63.4492,0.03932,Ag2Se,11703,22,min
970,65.3142,63.02669,Ag2Se,12076,22,max
971,65.5692,0.38223,Ag2Se,12127,22,min
972,66.0892,84.78285,Ag2Se,12231,22,max
973,67.7542,0.050210000000000005,Ag2Se,12564,22,min
974,68.4842,73.76505,Ag2Se,12710,22,max
975,69.2342,0.03563,Ag2Se,12860,22,min
976,71.0792,89.36457,Ag2Se,13229,22,max
977,71.5392,0.14594000000000001,Ag2Se,13321,22,min
978,71.7692,30.18638,Ag2Se,13367,22,max
979,72.3242,0.04131,Ag2Se,13478,22,min
980,72.9842,56.461059999999996,Ag2Se,13610,22,max
981,73.5692,0.05396,Ag2Se,13727,22,min
982,74.0892,43.23279,Ag2Se,13831,22,max
983,74.3792,0.11792000000000001,Ag2Se,13889,22,min
984,74.7442,36.547909999999995,Ag2Se,13962,22,max
985,75.4942,0.12038,Ag2Se,14112,22,min
986,76.1642,83.00429,Ag2Se,14246,22,max
987,77.0092,0.04795,Ag2Se,14415,22,min
988,78.9192,43.368590000000005,Ag2Se,14797,22,max
989,79.4342,58.759159999999994,Ag2Se,14900,22,max
990,79.7992,0.13860999999999998,Ag2Se,14973,22,min
991,80.1542,57.337869999999995,Ag2Se,15044,22,max
992,81.2342,0.04412,Ag2Se,15260,22,min
993,83.7742,25.45094,Ag2Se,15768,22,max
994,85.4642,0.04995,Ag2Se,16106,22,min
995,86.0542,34.75655,Ag2Se,16224,22,max
996,86.7292,0.042069999999999996,Ag2Se,16359,22,min
997,87.5242,50.27134,Ag2Se,16518,22,max
998,89.8792,0.0876,Ag2Se,16989,22,min
999,90.5242,52.552530000000004,Ag2Se,17118,22,max
1000,91.1142,0.12105999999999999,Ag2Se,17236,22,min
1001,91.9442,32.546040000000005,Ag2Se,17402,22,max
1002,92.6342,0.29036999999999996,Ag2Se,17540,22,min
