Angle,Intensity
30.008355630,58.0
30.025066899,51.0
30.041778168,58.0
30.058489437,55.0
30.075200706,73.0
30.091911975,64.0
30.108623244,67.0
30.125334513,61.0
30.142045782,51.0
30.158757051,68.0
30.175468320,73.0
30.192179589,54.0
30.208890858,73.0
30.225602127,72.0
30.242313396,60.0
30.259024665,70.0
30.275735934,62.0
30.292447203,55.0
30.309158472,62.0
30.325869741,76.0
30.342581010,55.0
30.359292279,57.0
30.376003548,59.0
30.392714816,39.0
30.409426085,70.0
30.426137354,60.0
30.442848623,47.0
30.459559892,80.0
30.476271161,56.0
30.492982430,70.0
30.509693699,59.0
30.526404968,59.0
30.543116237,59.0
30.559827506,54.0
30.576538775,68.0
30.593250044,76.0
30.609961313,61.0
30.626672582,55.0
30.643383851,79.0
30.660095120,61.0
30.676806389,64.0
30.693517658,57.0
30.710228927,71.0
30.726940196,60.0
30.743651465,58.0
30.760362734,75.0
30.777074003,66.0
30.793785272,71.0
30.810496541,73.0
30.827207810,78.0
30.843919079,51.0
30.860630348,66.0
30.877341617,57.0
30.894052886,70.0
30.910764155,67.0
30.927475424,84.0
30.944186693,57.0
30.960897962,53.0
30.977609231,74.0
30.994320500,67.0
31.011031769,63.0
31.027743038,52.0
31.044454307,74.0
31.061165576,72.0
31.077876845,53.0
31.094588114,61.0
31.111299383,58.0
31.128010652,66.0
31.144721921,64.0
31.161433189,54.0
31.178144458,56.0
31.194855727,48.0
31.211566996,47.0
31.228278265,60.0
31.244989534,57.0
31.261700803,74.0
31.278412072,72.0
31.295123341,48.0
31.311834610,56.0
31.328545879,66.0
31.345257148,54.0
31.361968417,64.0
31.378679686,52.0
31.395390955,64.0
31.412102224,54.0
31.428813493,57.0
31.445524762,56.0
31.462236031,67.0
31.478947300,72.0
31.495658569,64.0
31.512369838,48.0
31.529081107,60.0
31.545792376,55.0
31.562503645,52.0
31.579214914,61.0
31.595926183,55.0
31.612637452,64.0
31.629348721,56.0
31.646059990,67.0
31.662771259,43.0
31.679482528,61.0
31.696193797,66.0
31.712905066,71.0
31.729616335,56.0
31.746327604,74.0
31.763038873,55.0
31.779750142,62.0
31.796461411,52.0
31.813172680,64.0
31.829883949,68.0
31.846595218,43.0
31.863306487,68.0
31.880017756,62.0
31.896729025,71.0
31.913440293,61.0
31.930151562,61.0
31.946862831,58.0
31.963574100,63.0
31.980285369,55.0
31.996996638,61.0
32.013707907,58.0
32.030419176,52.0
32.047130445,68.0
32.063841714,62.0
32.080552983,72.0
32.097264252,56.0
32.113975521,59.0
32.130686790,51.0
32.147398059,52.0
32.164109328,60.0
32.180820597,62.0
32.197531866,50.0
32.214243135,55.0
32.230954404,47.0
32.247665673,58.0
32.264376942,52.0
32.281088211,60.0
32.297799480,52.0
32.314510749,46.0
32.331222018,64.0
32.347933287,57.0
32.364644556,59.0
32.381355825,50.0
32.398067094,57.0
32.414778363,56.0
32.431489632,67.0
32.448200901,67.0
32.464912170,58.0
32.481623439,51.0
32.498334708,44.0
32.515045977,68.0
32.531757246,59.0
32.548468515,61.0
32.565179784,72.0
32.581891053,72.0
32.598602322,64.0
32.615313591,46.0
32.632024860,52.0
32.648736129,52.0
32.665447398,60.0
