2q (degree),Normalized Intensity (a.u)
27.1404,0.11328
27.1454,0.11241
27.1504,0.11351
27.1554,0.11772
27.1604,0.12118
27.1654,0.12088
27.1704,0.11953
27.1754,0.12134
27.1804,0.11999
27.1854,0.11627
27.1904,0.11749
27.1954,0.1101
27.2004,0.11089
27.2054,0.12096
27.2104,0.11728
27.2154,0.12117
27.2204,0.11457
27.2254,0.11123
27.2304,0.11299
27.2354,0.12462
27.2404,0.11865
27.2454,0.11151
27.2504,0.11712
27.2554,0.11928
27.2604,0.11295
27.2654,0.12372
27.2704,0.12327
27.2754,0.11789
27.2804,0.10789
27.2854,0.11828
27.2904,0.12279
27.2954,0.11422
27.3004,0.11888
27.3054,0.11443
27.3104,0.11028
27.3154,0.11219
27.3204,0.11452
27.3254,0.10892
27.3304,0.11167
27.3354,0.11345
27.3404,0.11144
27.3454,0.11232
27.3504,0.10759
27.3554,0.1139
27.3604,0.11553
27.3654,0.1154
27.3704,0.11881
27.3754,0.12173
27.3804,0.11367
27.3854,0.11407
27.3904,0.12041
27.3954,0.11612
27.4004,0.11605
27.4054,0.11951
27.4104,0.10982
27.4154,0.11515
27.4204,0.1085
27.4254,0.11415
27.4304,0.11412
27.4354,0.1158
27.4404,0.1101
27.4454,0.11532
27.4504,0.12059
27.4554,0.12068
27.4604,0.10766
27.4654,0.11608
27.4704,0.11513
27.4754,0.1202
27.4804,0.11577
27.4854,0.11288
27.4904,0.11395
27.4954,0.1183
27.5004,0.10915
27.5054,0.11445
27.5104,0.12113
27.5154,0.11541
27.5204,0.11692
27.5254,0.10901
27.5304,0.11907
27.5354,0.11763
27.5404,0.11498
27.5454,0.11179
27.5504,0.11012
27.5554,0.11887
27.5604,0.11816
27.5654,0.11071
27.5704,0.11679
27.5754,0.11956
27.5804,0.1104
27.5854,0.108
27.5904,0.10873
27.5954,0.10951
27.6004,0.10785
27.6054,0.1089
27.6104,0.11685
27.6154,0.11741
27.6204,0.11815
27.6254,0.11233
27.6304,0.11556
27.6354,0.11712
27.6404,0.12386
27.6454,0.11569
27.6504,0.10854
27.6554,0.11083
27.6604,0.10886
27.6654,0.11381
27.6704,0.11476
27.6754,0.11906
27.6804,0.10651
27.6854,0.10628
27.6904,0.11913
27.6954,0.11929
27.7004,0.109
27.7054,0.11269
27.7104,0.11931
27.7154,0.11584
27.7204,0.11516
27.7254,0.10354
27.7304,0.1051
27.7354,0.12164
27.7404,0.11615
27.7454,0.1096
27.7504,0.11409
27.7554,0.12188
27.7604,0.11146
27.7654,0.1139
27.7704,0.12098
27.7754,0.11596
27.7804,0.11055
27.7854,0.10821
27.7904,0.11848
27.7954,0.11598
27.8004,0.115
27.8054,0.11274
27.8104,0.10929
27.8154,0.11484
27.8204,0.11625
27.8254,0.11805
27.8304,0.11087
27.8354,0.11885
27.8404,0.12365
27.8454,0.11893
27.8504,0.11283
27.8554,0.10794
27.8604,0.11507
27.8654,0.11022
27.8704,0.10503
27.8754,0.1089
27.8804,0.11782
27.8854,0.11212
27.8904,0.10894
27.8954,0.11252
27.9004,0.11021
27.9054,0.11929
27.9104,0.11861
27.9154,0.11653
27.9204,0.1143
27.9254,0.11254
27.9304,0.10716
27.9354,0.11777
27.9404,0.11879
27.9454,0.11649
27.9504,0.11413
27.9554,0.1171
27.9604,0.10493
27.9654,0.11023
27.9704,0.11783
27.9754,0.11683
27.9804,0.11158
27.9854,0.11065
27.9904,0.11922
27.9954,0.10658
28.0004,0.10946
28.0054,0.11186
28.0104,0.11317
28.0154,0.11768
28.0204,0.11542
28.0254,0.11016
28.0304,0.11092
28.0354,0.11236
28.0404,0.11217
28.0454,0.11151
28.0504,0.11199
28.0554,0.10974
28.0604,0.11542
28.0654,0.11091
28.0704,0.11442
28.0754,0.11623
28.0804,0.10962
28.0854,0.11011
28.0904,0.11417
28.0954,0.11551
28.1004,0.10983
28.1054,0.11118
28.1104,0.11194
28.1154,0.11578
28.1204,0.1124
28.1254,0.10395
28.1304,0.11117
28.1354,0.11244
28.1404,0.10988
28.1454,0.10669
28.1504,0.11472
28.1554,0.11878
28.1604,0.1184
28.1654,0.11386
28.1704,0.11766
28.1754,0.11524
28.1804,0.10694
28.1854,0.11078
28.1904,0.11453
28.1954,0.11597
28.2004,0.11176
28.2054,0.11625
28.2104,0.11522
28.2154,0.11255
28.2204,0.10978
28.2254,0.11985
28.2304,0.11421
28.2354,0.11808
28.2404,0.11766
28.2454,0.1077
28.2504,0.11306
28.2554,0.11762
28.2604,0.11508
28.2654,0.11271
28.2704,0.11392
28.2754,0.11414
28.2804,0.10878
28.2854,0.11302
28.2904,0.11366
28.2954,0.11231
28.3004,0.10991
28.3054,0.11463
28.3104,0.11723
28.3154,0.11191
28.3204,0.11844
28.3254,0.1134
28.3304,0.11295
28.3354,0.11009
28.3404,0.10595
28.3454,0.11165
28.3504,0.11539
28.3554,0.1108
28.3604,0.11238
28.3654,0.1111
28.3704,0.11874
28.3754,0.12093
28.3804,0.11457
28.3854,0.10643
28.3904,0.11329
28.3954,0.11245
28.4004,0.1054
28.4054,0.11191
28.4104,0.11433
28.4154,0.11559
28.4204,0.11844
28.4254,0.11467
28.4304,0.11087
28.4354,0.11663
28.4404,0.10943
28.4454,0.10929
28.4504,0.11465
28.4554,0.11777
28.4604,0.11393
28.4654,0.11394
28.4704,0.11773
28.4754,0.11541
28.4804,0.10891
28.4854,0.10957
28.4904,0.11734
28.4954,0.11361
28.5004,0.11045
28.5054,0.12164
28.5104,0.11732
28.5154,0.11568
28.5204,0.12153
28.5254,0.1176
28.5304,0.11674
28.5354,0.12171
28.5404,0.12017
28.5454,0.1178
28.5504,0.11448
28.5554,0.11585
28.5604,0.10566
28.5654,0.11575
28.5704,0.11464
28.5754,0.11144
28.5804,0.11588
28.5854,0.11421
28.5904,0.11298
28.5954,0.11235
28.6004,0.11727
28.6054,0.11451
28.6104,0.11392
28.6154,0.10981
28.6204,0.11984
28.6254,0.11457
28.6304,0.11138
28.6354,0.11346
28.6404,0.1128
28.6454,0.11596
28.6504,0.11863
28.6554,0.11029
28.6604,0.1125
28.6654,0.11999
28.6704,0.11618
28.6754,0.11343
28.6804,0.10786
28.6854,0.1063
28.6904,0.11399
28.6954,0.11256
28.7004,0.11206
28.7054,0.1209
28.7104,0.11895
28.7154,0.11847
28.7204,0.11308
28.7254,0.10695
28.7304,0.10553
28.7354,0.11667
28.7404,0.11715
28.7454,0.1093
28.7504,0.10728
28.7554,0.10583
28.7604,0.11173
28.7654,0.11464
28.7704,0.11742
28.7754,0.11694
28.7804,0.12053
28.7854,0.11098
28.7904,0.11504
28.7954,0.11115
28.8004,0.11159
28.8054,0.11819
28.8104,0.11774
28.8154,0.11334
28.8204,0.11336
28.8254,0.1152
28.8304,0.10951
28.8354,0.11886
28.8404,0.11822
28.8454,0.11922
28.8504,0.11963
28.8554,0.11174
28.8604,0.11998
28.8654,0.12005
28.8704,0.11118
28.8754,0.11862
28.8804,0.10711
28.8854,0.11129
28.8904,0.12033
28.8954,0.11268
28.9004,0.10622
28.9054,0.10901
28.9104,0.11685
28.9154,0.11848
28.9204,0.11986
28.9254,0.11267
28.9304,0.10843
28.9354,0.11314
28.9404,0.11389
28.9454,0.11081
28.9504,0.11633
28.9554,0.11638
28.9604,0.11385
28.9654,0.11055
28.9704,0.11829
28.9754,0.11452
28.9804,0.10318
28.9854,0.10627
28.9904,0.11677
28.9954,0.11879
29.0004,0.11144
29.0054,0.11583
29.0104,0.12054
29.0154,0.11821
29.0204,0.11205
29.0254,0.11089
29.0304,0.11225
29.0354,0.1205
29.0404,0.11801
29.0454,0.11745
29.0504,0.11535
29.0554,0.11505
29.0604,0.11474
29.0654,0.11123
29.0704,0.11756
29.0754,0.12053
29.0804,0.10737
29.0854,0.1065
29.0904,0.10995
29.0954,0.1112
29.1004,0.10575
29.1054,0.11293
29.1104,0.11607
29.1154,0.11164
29.1204,0.11901
29.1254,0.11556
29.1304,0.11424
29.1354,0.1146
29.1404,0.11345
29.1454,0.10979
29.1504,0.10434
29.1554,0.11366
29.1604,0.11947
29.1654,0.11941
29.1704,0.11393
29.1754,0.11842
29.1804,0.11507
29.1854,0.1105
29.1904,0.11016
29.1954,0.12377
29.2004,0.1134
29.2054,0.11775
29.2104,0.11644
29.2154,0.11933
29.2204,0.11701
29.2254,0.10939
29.2304,0.11208
29.2354,0.11032
29.2404,0.1142
29.2454,0.11477
29.2504,0.10305
29.2554,0.10963
29.2604,0.11429
29.2654,0.1117
29.2704,0.11789
29.2754,0.11965
29.2804,0.11129
29.2854,0.11292
29.2904,0.1196
29.2954,0.11896
29.3004,0.12204
29.3054,0.12043
29.3104,0.11851
29.3154,0.11138
29.3204,0.11208
29.3254,0.1051
29.3304,0.10507
29.3354,0.11802
29.3404,0.11108
29.3454,0.11144
29.3504,0.11196
29.3554,0.11606
29.3604,0.10508
29.3654,0.11236
29.3704,0.11774
29.3754,0.12564
29.3804,0.12106
29.3854,0.11884
29.3904,0.11724
29.3954,0.11221
29.4004,0.11136
29.4054,0.11714
29.4104,0.11912
29.4154,0.10894
29.4204,0.11276
29.4254,0.11159
29.4304,0.11612
29.4354,0.11103
29.4404,0.11563
29.4454,0.11234
29.4504,0.11437
29.4554,0.10623
29.4604,0.10914
29.4654,0.12269
29.4704,0.11364
29.4754,0.11165
29.4804,0.10762
29.4854,0.11149
29.4904,0.11706
29.4954,0.11914
29.5004,0.11595
29.5054,0.11635
29.5104,0.11196
29.5154,0.11564
29.5204,0.10846
29.5254,0.11019
29.5304,0.10846
29.5354,0.10961
29.5404,0.12132
29.5454,0.1078
29.5504,0.10745
29.5554,0.11822
29.5604,0.11477
29.5654,0.12
29.5704,0.11878
29.5754,0.11907
29.5804,0.11151
29.5854,0.11227
29.5904,0.11727
29.5954,0.11034
29.6004,0.10898
29.6054,0.11373
29.6104,0.10915
29.6154,0.10906
29.6204,0.1203
29.6254,0.11564
29.6304,0.11448
29.6354,0.10714
29.6404,0.11342
29.6454,0.11059
29.6504,0.10847
29.6554,0.11544
29.6604,0.11471
29.6654,0.11438
29.6704,0.12013
29.6754,0.11597
29.6804,0.10922
29.6854,0.11204
29.6904,0.12052
29.6954,0.11545
29.7004,0.10621
29.7054,0.10861
29.7104,0.1095
29.7154,0.11743
29.7204,0.11797
29.7254,0.11738
29.7304,0.1138
29.7354,0.11407
29.7404,0.11856
29.7454,0.11168
29.7504,0.10563
29.7554,0.1132
29.7604,0.11172
29.7654,0.1191
29.7704,0.1189
29.7754,0.11893
29.7804,0.10606
29.7854,0.10852
29.7904,0.11394
29.7954,0.11395
29.8004,0.11347
29.8054,0.11468
29.8104,0.11612
29.8154,0.11908
29.8204,0.11485
29.8254,0.11181
29.8304,0.10688
29.8354,0.11562
29.8404,0.11127
29.8454,0.11914
29.8504,0.11195
29.8554,0.10753
29.8604,0.10458
29.8654,0.1216
29.8704,0.1162
29.8754,0.11353
29.8804,0.10899
29.8854,0.11092
29.8904,0.11574
29.8954,0.11621
29.9004,0.12335
29.9054,0.12313
29.9104,0.1152
29.9154,0.11436
29.9204,0.11471
29.9254,0.11009
29.9304,0.11051
29.9354,0.11502
29.9404,0.11447
29.9454,0.11274
29.9504,0.11692
29.9554,0.11057
29.9604,0.11449
29.9654,0.11584
29.9704,0.12046
29.9754,0.11359
29.9804,0.11543
29.9854,0.10745
29.9904,0.11487
29.9954,0.11401
30.0004,0.10587
30.0054,0.11035
30.0104,0.11204
30.0154,0.11048
30.0204,0.11205
30.0254,0.11456
30.0304,0.10863
30.0354,0.12081
30.0404,0.11377
30.0454,0.11562
30.0504,0.11651
30.0554,0.10868
30.0604,0.11236
30.0654,0.10795
30.0704,0.11605
30.0754,0.11001
30.0804,0.10395
30.0854,0.11136
30.0904,0.11801
30.0954,0.11404
30.1004,0.1022
30.1054,0.11312
30.1104,0.11481
30.1154,0.12038
30.1204,0.11829
30.1254,0.10725
30.1304,0.10932
30.1354,0.1174
30.1404,0.11661
30.1454,0.11367
30.1504,0.11518
30.1554,0.11244
30.1604,0.10986
30.1654,0.11681
30.1704,0.11835
30.1754,0.12358
30.1804,0.11224
30.1854,0.11405
30.1904,0.11858
30.1954,0.10905
30.2004,0.11689
30.2054,0.1224
30.2104,0.11624
30.2154,0.11159
30.2204,0.11268
30.2254,0.11263
30.2304,0.10746
30.2354,0.11299
30.2404,0.11423
30.2454,0.10509
30.2504,0.11742
30.2554,0.11273
30.2604,0.11201
30.2654,0.1104
30.2704,0.10991
30.2754,0.11572
30.2804,0.11405
30.2854,0.11588
30.2904,0.12141
30.2954,0.11759
30.3004,0.11535
30.3054,0.11527
30.3104,0.11503
30.3154,0.11385
30.3204,0.1121
30.3254,0.11098
30.3304,0.11439
30.3354,0.11495
30.3404,0.11609
30.3454,0.11368
30.3504,0.10752
30.3554,0.11157
30.3604,0.11132
30.3654,0.1128
30.3704,0.11201
30.3754,0.11117
30.3804,0.10297
30.3854,0.10948
30.3904,0.1194
30.3954,0.1113
30.4004,0.10936
30.4054,0.11759
30.4104,0.11769
30.4154,0.11444
30.4204,0.11215
30.4254,0.11025
30.4304,0.11026
30.4354,0.11221
30.4404,0.11375
30.4454,0.11322
30.4504,0.11118
30.4554,0.11179
30.4604,0.11811
30.4654,0.11155
30.4704,0.11673
30.4754,0.11879
30.4804,0.11298
30.4854,0.11362
30.4904,0.11487
30.4954,0.1177
30.5004,0.11209
30.5054,0.12139
30.5104,0.11743
30.5154,0.11031
30.5204,0.1234
30.5254,0.12126
30.5304,0.11881
30.5354,0.11232
30.5404,0.10867
30.5454,0.12058
30.5504,0.11595
30.5554,0.11492
30.5604,0.11578
30.5654,0.11519
30.5704,0.11296
30.5754,0.11496
30.5804,0.11314
30.5854,0.10771
30.5904,0.11843
30.5954,0.11311
30.6004,0.11169
30.6054,0.11722
30.6104,0.11566
30.6154,0.11467
30.6204,0.11453
30.6254,0.1092
30.6304,0.10765
30.6354,0.11391
30.6404,0.1104
30.6454,0.1101
30.6504,0.10869
30.6554,0.11272
30.6604,0.11496
30.6654,0.11084
30.6704,0.11063
30.6754,0.11371
30.6804,0.10991
30.6854,0.10954
30.6904,0.11264
30.6954,0.11523
30.7004,0.11196
30.7054,0.11693
30.7104,0.11971
30.7154,0.11546
30.7204,0.11799
30.7254,0.11678
30.7304,0.10973
30.7354,0.11263
30.7404,0.11327
30.7454,0.10856
30.7504,0.11006
30.7554,0.11789
30.7604,0.11372
30.7654,0.11851
30.7704,0.11681
30.7754,0.11484
30.7804,0.10762
30.7854,0.10795
30.7904,0.11286
30.7954,0.11284
30.8004,0.11455
30.8054,0.11152
30.8104,0.11815
30.8154,0.11626
30.8204,0.1154
30.8254,0.10529
30.8304,0.10842
30.8354,0.11311
30.8404,0.11745
30.8454,0.12141
30.8504,0.11673
30.8554,0.11762
30.8604,0.11968
30.8654,0.1135
30.8704,0.12171
30.8754,0.11624
30.8804,0.11465
30.8854,0.11682
30.8904,0.11959
30.8954,0.1198
30.9004,0.11429
30.9054,0.11486
30.9104,0.11809
30.9154,0.11223
30.9204,0.11262
30.9254,0.11283
30.9304,0.11534
30.9354,0.11761
30.9404,0.11413
30.9454,0.11496
30.9504,0.11453
30.9554,0.11748
30.9604,0.11122
30.9654,0.11268
30.9704,0.11745
30.9754,0.11711
30.9804,0.11531
30.9854,0.11279
30.9904,0.1154
30.9954,0.11634
31.0004,0.10825
31.0054,0.11132
31.0104,0.11807
31.0154,0.11606
31.0204,0.11692
31.0254,0.11453
31.0304,0.11132
31.0354,0.10614
31.0404,0.1067
31.0454,0.11046
31.0504,0.1119
31.0554,0.11475
31.0604,0.10978
31.0654,0.1142
31.0704,0.11364
31.0754,0.11932
31.0804,0.11482
31.0854,0.11558
31.0904,0.11901
31.0954,0.11389
31.1004,0.10935
31.1054,0.11988
31.1104,0.11392
31.1154,0.10809
31.1204,0.10938
31.1254,0.11697
31.1304,0.11592
31.1354,0.11675
31.1404,0.12269
31.1454,0.11786
31.1504,0.11023
31.1554,0.11808
31.1604,0.12223
31.1654,0.12545
31.1704,0.1142
31.1754,0.11589
31.1804,0.10415
31.1854,0.11063
31.1904,0.11652
31.1954,0.10814
31.2004,0.10303
31.2054,0.11461
31.2104,0.11126
31.2154,0.11798
31.2204,0.12319
31.2254,0.11295
31.2304,0.10673
31.2354,0.11761
31.2404,0.12178
31.2454,0.1167
31.2504,0.11186
31.2554,0.11704
31.2604,0.11707
31.2654,0.11755
31.2704,0.11058
31.2754,0.11039
31.2804,0.11044
31.2854,0.10764
31.2904,0.11621
31.2954,0.11665
31.3004,0.10753
31.3054,0.11766
31.3104,0.11888
31.3154,0.11768
31.3204,0.11654
31.3254,0.11767
31.3304,0.10907
31.3354,0.11064
31.3404,0.11292
31.3454,0.12305
31.3504,0.11278
31.3554,0.11344
31.3604,0.11417
31.3654,0.11509
31.3704,0.1187
31.3754,0.11503
31.3804,0.107
31.3854,0.10672
31.3904,0.11467
31.3954,0.11325
31.4004,0.11264
31.4054,0.11783
31.4104,0.11951
31.4154,0.11772
31.4204,0.11251
31.4254,0.11003
31.4304,0.10899
31.4354,0.10903
31.4404,0.11516
31.4454,0.11446
31.4504,0.11248
31.4554,0.10853
31.4604,0.11329
31.4654,0.11825
31.4704,0.1179
31.4754,0.1178
31.4804,0.11362
31.4854,0.11433
31.4904,0.11808
31.4954,0.11455
31.5004,0.1098
31.5054,0.12421
31.5104,0.11553
31.5154,0.11591
31.5204,0.11206
31.5254,0.11065
31.5304,0.10524
31.5354,0.10957
31.5404,0.11517
31.5454,0.11536
31.5504,0.10839
31.5554,0.10983
31.5604,0.10732
31.5654,0.11238
31.5704,0.11442
31.5754,0.10993
31.5804,0.1131
31.5854,0.11265
31.5904,0.11332
31.5954,0.11202
31.6004,0.10892
31.6054,0.11721
31.6104,0.11422
31.6154,0.11475
31.6204,0.11122
31.6254,0.1121
31.6304,0.11475
31.6354,0.11363
31.6404,0.11163
31.6454,0.11714
31.6504,0.11127
31.6554,0.11085
31.6604,0.11124
31.6654,0.1128
31.6704,0.11359
31.6754,0.11481
31.6804,0.1103
31.6854,0.10922
31.6904,0.11042
31.6954,0.11248
31.7004,0.11263
31.7054,0.11388
31.7104,0.12014
31.7154,0.12005
31.7204,0.11767
31.7254,0.11316
31.7304,0.11159
31.7354,0.11458
31.7404,0.116
31.7454,0.11574
31.7504,0.11612
31.7554,0.116
31.7604,0.11386
31.7654,0.11226
31.7704,0.11983
31.7754,0.11797
31.7804,0.11266
31.7854,0.10856
31.7904,0.10901
31.7954,0.10513
31.8004,0.11077
31.8054,0.11697
31.8104,0.11033
31.8154,0.11007
31.8204,0.11167
31.8254,0.10861
31.8304,0.11447
31.8354,0.1138
31.8404,0.11849
31.8454,0.11223
31.8504,0.11572
31.8554,0.11491
31.8604,0.10691
31.8654,0.11281
31.8704,0.12425
31.8754,0.11706
31.8804,0.11008
31.8854,0.11007
31.8904,0.11313
31.8954,0.11568
31.9004,0.11145
31.9054,0.1126
31.9104,0.11719
31.9154,0.1177
31.9204,0.11949
31.9254,0.10806
31.9304,0.10587
31.9354,0.11528
31.9404,0.12374
31.9454,0.11093
31.9504,0.11505
31.9554,0.11516
31.9604,0.10413
31.9654,0.11483
31.9704,0.11617
31.9754,0.11687
31.9804,0.1072
31.9854,0.10669
31.9904,0.11714
31.9954,0.11682
32.0004,0.11247
32.0054,0.11685
32.0104,0.11455
32.0154,0.1191
32.0204,0.11778
32.0254,0.11042
32.0304,0.11951
32.0354,0.11619
32.0404,0.11753
32.0454,0.1182
32.0504,0.11429
32.0554,0.11343
32.0604,0.11294
32.0654,0.11119
32.0704,0.11375
32.0754,0.12116
32.0804,0.11841
32.0854,0.11478
32.0904,0.12409
32.0954,0.117
32.1004,0.1217
32.1054,0.11777
32.1104,0.11573
32.1154,0.11551
32.1204,0.12322
32.1254,0.114
32.1304,0.11271
32.1354,0.11319
32.1404,0.12073
32.1454,0.1216
32.1504,0.11477
32.1554,0.11781
32.1604,0.11604
32.1654,0.1202
32.1704,0.12244
32.1754,0.1228
32.1804,0.11779
32.1854,0.11484
32.1904,0.12582
32.1954,0.12476
32.2004,0.11431
32.2054,0.12029
32.2104,0.11924
32.2154,0.11841
32.2204,0.12375
32.2254,0.11937
32.2304,0.12169
32.2354,0.11981
32.2404,0.12295
32.2454,0.12367
32.2504,0.12327
32.2554,0.12277
32.2604,0.13084
32.2654,0.12918
32.2704,0.12851
32.2754,0.13215
32.2804,0.12659
32.2854,0.12733
32.2904,0.13566
32.2954,0.13606
32.3004,0.12861
32.3054,0.13301
32.3104,0.1285
32.3154,0.12159
32.3204,0.12467
32.3254,0.13915
32.3304,0.13052
32.3354,0.13333
32.3404,0.14202
32.3454,0.13384
32.3504,0.13462
32.3554,0.14059
32.3604,0.14279
32.3654,0.14107
32.3704,0.13911
32.3754,0.14525
32.3804,0.13765
32.3854,0.13358
32.3904,0.14005
32.3954,0.14074
32.4004,0.14408
32.4054,0.15413
32.4104,0.1445
32.4154,0.15002
32.4204,0.14606
32.4254,0.14515
32.4304,0.14961
32.4354,0.15193
32.4404,0.15003
32.4454,0.14348
32.4504,0.14051
32.4554,0.15034
32.4604,0.15004
32.4654,0.14765
32.4704,0.14509
32.4754,0.14441
32.4804,0.15023
32.4854,0.14963
32.4904,0.15427
32.4954,0.15455
32.5004,0.1517
32.5054,0.15079
32.5104,0.14182
32.5154,0.14124
32.5204,0.14252
32.5254,0.14175
32.5304,0.13742
32.5354,0.14225
32.5404,0.14641
32.5454,0.13763
32.5504,0.13764
32.5554,0.14186
32.5604,0.13385
32.5654,0.13531
32.5704,0.12852
32.5754,0.13449
32.5804,0.13253
32.5854,0.12965
32.5904,0.13482
32.5954,0.13524
32.6004,0.13014
32.6054,0.1314
32.6104,0.12757
32.6154,0.13344
32.6204,0.1279
32.6254,0.12351
32.6304,0.12771
32.6354,0.12825
32.6404,0.12412
32.6454,0.13019
32.6504,0.12522
32.6554,0.12219
32.6604,0.12044
32.6654,0.12562
32.6704,0.12752
32.6754,0.12396
32.6804,0.12383
32.6854,0.11769
32.6904,0.1185
32.6954,0.11838
32.7004,0.11052
32.7054,0.1212
32.7104,0.12414
32.7154,0.11771
32.7204,0.11615
32.7254,0.11953
32.7304,0.11651
32.7354,0.12584
32.7404,0.12102
32.7454,0.1164
32.7504,0.11914
32.7554,0.11673
32.7604,0.11316
32.7654,0.1164
32.7704,0.11221
32.7754,0.11365
32.7804,0.11366
32.7854,0.11482
32.7904,0.11903
32.7954,0.11396
32.8004,0.11161
32.8054,0.11936
32.8104,0.11177
32.8154,0.11519
32.8204,0.11254
32.8254,0.11821
32.8304,0.11071
32.8354,0.116
32.8404,0.11795
32.8454,0.11229
32.8504,0.1075
32.8554,0.11275
32.8604,0.11273
32.8654,0.10892
32.8704,0.10887
32.8754,0.11167
32.8804,0.11124
32.8854,0.11196
32.8904,0.11116
32.8954,0.11321
32.9004,0.10898
32.9054,0.11875
32.9104,0.11657
32.9154,0.11517
32.9204,0.11157
32.9254,0.10785
32.9304,0.10735
32.9354,0.11075
32.9404,0.11522
32.9454,0.10887
32.9504,0.1129
32.9554,0.11
32.9604,0.11221
32.9654,0.11343
32.9704,0.11112
32.9754,0.11489
32.9804,0.11065
32.9854,0.1113
32.9904,0.11737
32.9954,0.11348
33.0004,0.11078
33.0054,0.11045
33.0104,0.11251
33.0154,0.11349
33.0204,0.11054
33.0254,0.11373
33.0304,0.10511
33.0354,0.11343
33.0404,0.11342
33.0454,0.11399
33.0504,0.11189
33.0554,0.11226
33.0604,0.10824
33.0654,0.1118
33.0704,0.11918
33.0754,0.11317
33.0804,0.10929
33.0854,0.11404
33.0904,0.11177
33.0954,0.11809
33.1004,0.10965
33.1054,0.1155
33.1104,0.11763
33.1154,0.10942
33.1204,0.10563
33.1254,0.11278
33.1304,0.1097
33.1354,0.11142
33.1404,0.10707
33.1454,0.1136
33.1504,0.11569
33.1554,0.11708
33.1604,0.11474
33.1654,0.11839
33.1704,0.11649
33.1754,0.11008
33.1804,0.09961
33.1854,0.11058
33.1904,0.11479
33.1954,0.10784
33.2004,0.11097
33.2054,0.12175
33.2104,0.11259
33.2154,0.10958
33.2204,0.11549
33.2254,0.10844
33.2304,0.10369
33.2354,0.11346
33.2404,0.11779
33.2454,0.1143
33.2504,0.10776
33.2554,0.11795
33.2604,0.11515
33.2654,0.11789
33.2704,0.11108
33.2754,0.11631
33.2804,0.11252
33.2854,0.11087
33.2904,0.11149
33.2954,0.11735
33.3004,0.11532
33.3054,0.12065
33.3104,0.11671
33.3154,0.10881
33.3204,0.11808
33.3254,0.11059
33.3304,0.11149
33.3354,0.1196
33.3404,0.11095
33.3454,0.1089
33.3504,0.11684
33.3554,0.11667
33.3604,0.10851
33.3654,0.11429
33.3704,0.11076
33.3754,0.11111
33.3804,0.11233
33.3854,0.10654
33.3904,0.10992
33.3954,0.11724
33.4004,0.1154
33.4054,0.11982
33.4104,0.11468
33.4154,0.10883
33.4204,0.11199
33.4254,0.10792
33.4304,0.10818
33.4354,0.11183
33.4404,0.11419
33.4454,0.11016
33.4504,0.10692
33.4554,0.10996
33.4604,0.11892
33.4654,0.11806
33.4704,0.11229
33.4754,0.11771
33.4804,0.10834
33.4854,0.10857
33.4904,0.10916
33.4954,0.11151
33.5004,0.10911
33.5054,0.11667
33.5104,0.10941
33.5154,0.11188
33.5204,0.11218
33.5254,0.11102
33.5304,0.10936
33.5354,0.11779
33.5404,0.11239
33.5454,0.11033
33.5504,0.11181
33.5554,0.11486
33.5604,0.11006
33.5654,0.11548
33.5704,0.11104
33.5754,0.114
33.5804,0.11269
33.5854,0.11815
33.5904,0.12094
33.5954,0.11711
33.6004,0.11123
33.6054,0.11352
33.6104,0.1093
33.6154,0.1196
33.6204,0.11737
33.6254,0.11521
33.6304,0.11041
33.6354,0.108
33.6404,0.11124
33.6454,0.11423
33.6504,0.11139
33.6554,0.10936
33.6604,0.11717
33.6654,0.1195
33.6704,0.11539
33.6754,0.10787
33.6804,0.10938
33.6854,0.11099
33.6904,0.11643
33.6954,0.11193
33.7004,0.10465
33.7054,0.10841
33.7104,0.11091
33.7154,0.11512
33.7204,0.11994
33.7254,0.11553
33.7304,0.11499
33.7354,0.10931
33.7404,0.11036
33.7454,0.1073
33.7504,0.10961
33.7554,0.11168
33.7604,0.10896
33.7654,0.11505
33.7704,0.11512
33.7754,0.11385
33.7804,0.10705
33.7854,0.10579
33.7904,0.11422
33.7954,0.11219
33.8004,0.11133
33.8054,0.11225
33.8104,0.1095
33.8154,0.11247
33.8204,0.10962
33.8254,0.11475
33.8304,0.11183
33.8354,0.11409
33.8404,0.11364
33.8454,0.1154
33.8504,0.11288
33.8554,0.11559
33.8604,0.11156
33.8654,0.11821
33.8704,0.10854
33.8754,0.11363
33.8804,0.10581
33.8854,0.10221
33.8904,0.11579
33.8954,0.11521
33.9004,0.11275
33.9054,0.11408
33.9104,0.1103
33.9154,0.11599
33.9204,0.10585
33.9254,0.10658
33.9304,0.11502
33.9354,0.11735
33.9404,0.11103
33.9454,0.11003
33.9504,0.10813
33.9554,0.11257
33.9604,0.10836
33.9654,0.10849
33.9704,0.11557
33.9754,0.11935
33.9804,0.11107
33.9854,0.10922
33.9904,0.1112
33.9954,0.1164
34.0004,0.11626
34.0054,0.1205
34.0104,0.11515
34.0154,0.10854
34.0204,0.11238
34.0254,0.11183
34.0304,0.1052
34.0354,0.11298
34.0404,0.10917
34.0454,0.11309
34.0504,0.11905
34.0554,0.10835
34.0604,0.11186
34.0654,0.11394
34.0704,0.11701
34.0754,0.11206
34.0804,0.11257
34.0854,0.11315
34.0904,0.11505
34.0954,0.111
34.1004,0.1081
34.1054,0.1152
34.1104,0.11322
34.1154,0.11389
34.1204,0.1079
34.1254,0.11404
34.1304,0.11099
