12.55843,7.00033
12.56343,-0.99967
12.56843,-2.99967
12.57343,4.00033
12.57843,2.00033
12.58343,-2.99967
12.58843,4.00033
12.59343,-3.99967
12.59843,6.00034
12.60343,5.00034
12.60843,0.00034
12.61343,-0.99966
12.61843,1.00034
12.62343,5.00034
12.62843,6.00034
12.63343,-5.99966
12.63843,-2.99966
12.64343,6.00034
12.64843,4.00034
12.65343,-3.99966
12.65843,3.00034
12.66343,-4.99966
12.66843,-4.99966
12.67343,6.00034
12.67843,-4.99966
12.68343,3.00034
12.68843,-3.99966
12.69343,-4.99966
12.69843,1.00034
12.70343,-2.99966
12.70843,7.00034
12.71343,-2.99966
12.71843,-3.99966
12.72343,-3.99966
12.72843,2.00034
12.73343,1.00034
12.73843,-5.99966
12.74343,-2.99965
12.74843,7.00035
12.75343,-6.99965
12.75843,-1.99965
12.76343,-3.99965
12.76843,4.00035
12.77343,3.00035
12.77843,1.00035
12.78343,-1.99965
12.78843,7.00035
12.79343,4.00035
12.79843,5.00035
12.80343,3.00035
12.80843,-0.99965
12.81343,2.00035
12.81843,-6.99965
12.82343,5.00035
12.82843,7.00035
12.83343,2.00035
12.83843,-4.99965
12.84343,-1.99965
12.84843,7.00035
12.85343,-4.99965
12.85843,1.00035
12.86343,7.00035
12.86843,-2.99965
12.87343,0.00035
12.87843,7.00035
12.88343,0.00036
12.88843,0.00036
12.89343,-5.99964
12.89843,-5.99964
12.90343,-0.99964
12.90843,-0.99964
12.91343,-4.99964
12.91843,-1.99964
12.92343,-2.99964
12.92843,-4.99964
12.93343,-3.99964
12.93843,-3.99964
12.94343,-3.99964
12.94843,-0.99964
12.95343,-4.99964
12.95843,-2.99964
12.96343,2.00036
12.96843,0.00036
12.97343,-2.99964
12.97843,-4.99964
12.98343,6.00036
12.98843,7.00036
12.99343,0.00036
12.99843,1.00036
13.00343,-2.99964
13.00843,5.00036
13.01343,-3.99963
13.01843,7.00037
13.02343,0.00037
13.02843,0.00037
13.03343,1.00037
13.03843,-4.99963
13.04343,7.00037
13.04843,-5.99963
13.05343,5.00037
13.05843,-3.99963
13.06343,3.00037
13.06843,2.00037
13.07343,6.00037
13.07843,0.00037
13.08343,7.00037
13.08843,-4.99963
13.09343,-5.99963
13.09843,3.00037
13.10343,-2.99963
13.10843,5.00037
13.11343,4.00037
13.11843,1.00037
13.12343,6.00037
13.12843,4.00037
13.13343,6.00037
13.13843,-2.99963
13.14343,4.00038
13.14843,3.00038
13.15343,-2.99962
13.15843,7.00038
13.16343,-5.99962
13.16843,6.00038
13.17343,-5.99962
13.17843,-5.99962
13.18343,-3.99962
13.18843,0.00038
13.19343,-1.99962
13.19843,-4.99962
13.20343,7.00038
13.20843,0.00038
13.21343,-5.99962
13.21843,-2.99962
13.22343,-1.99962
13.22843,-6.99962
