Angle,Intensity
20.000,10
20.020, 9
20.040, 5
20.060, 1
20.080, 7
20.100, 2
20.120, 8
20.140, 6
20.160, 6
20.180, 1
20.200, 5
20.220, 5
20.240, 5
20.260, 2
20.280, 5
20.300, 6
20.320, 6
20.340, 8
20.360,10
20.380, 5
20.400, 3
20.420, 6
20.440, 5
20.460, 7
20.480, 8
20.500, 8
20.520,11
20.540, 5
20.560, 2
20.580, 7
20.600, 5
20.620, 3
20.640, 8
20.660, 4
20.680,11
20.700, 6
20.720,12
20.740, 7
20.760,13
20.780, 8
20.800,10
20.820, 9
20.840, 2
20.860, 4
20.880, 5
20.900, 3
20.920, 4
20.940, 8
20.960, 6
20.980, 6
21.000,10
21.020, 7
21.040,11
21.060, 8
21.080, 7
21.100, 3
21.120, 2
21.140, 6
21.160, 5
21.180, 9
21.200, 4
21.220, 9
21.240, 6
21.260, 5
21.280, 9
21.300, 8
21.320, 7
21.340, 7
21.360, 8
21.380, 5
21.400, 9
21.420, 7
21.440, 7
21.460, 9
21.480, 4
21.500, 2
21.520,11
21.540, 4
21.560, 5
21.580, 5
21.600, 5
21.620, 6
21.640, 6
21.660, 9
21.680, 8
21.700,10
21.720, 6
21.740,10
21.760, 5
21.780, 2
21.800,14
21.820, 8
21.840, 3
21.860, 8
21.880, 8
21.900, 7
21.920, 2
21.940, 7
21.960, 9
21.980, 9
22.000, 7
22.020, 6
22.040, 7
22.060, 9
22.080, 7
22.100, 8
22.120, 4
22.140, 5
22.160, 5
22.180, 7
22.200, 5
22.220, 8
22.240, 8
22.260,10
22.280, 4
22.300,12
22.320, 8
22.340,11
22.360, 5
22.380,11
22.400,10
22.420, 6
22.440, 3
22.460,11
22.480,10
22.500, 8
22.520, 7
22.540, 8
22.560, 5
22.580, 8
22.600, 5
22.620, 6
22.640, 5
22.660, 7
22.680, 5
22.700,11
22.720, 7
22.740, 7
22.760, 7
22.780, 5
22.800, 8
22.820, 8
22.840, 9
22.860,10
22.880, 9
22.900, 6
22.920,11
22.940, 5
22.960,10
22.980, 8
23.000, 6
23.020, 6
23.040,10
23.060, 5
23.080, 5
23.100, 3
23.120, 8
23.140, 9
23.160,11
23.180, 6
23.200, 7
23.220, 6
23.240, 8
23.260,11
23.280,10
23.300, 6
23.320, 9
23.340, 9
23.360,10
23.380, 8
23.400, 7
23.420,12
23.440, 3
23.460,10
23.480, 4
23.500, 8
23.520, 7
23.540, 6
23.560, 9
23.580, 7
23.600, 4
23.620,12
23.640, 4
23.660, 7
23.680, 7
23.700, 8
23.720, 6
23.740, 8
23.760, 6
23.780,10
23.800, 2
23.820,13
23.840,11
23.860, 8
23.880, 9
23.900,15
23.920, 6
23.940, 5
23.960,13
23.980, 6
24.000, 7
24.020, 8
24.040,12
24.060,10
24.080,11
24.100,10
24.120, 7
24.140,11
24.160,10
24.180, 7
24.200, 7
24.220,10
24.240,13
24.260, 7
24.280, 9
24.300,13
24.320, 5
24.340,13
24.360,11
24.380,14
24.400, 8
24.420,16
24.440, 6
24.460, 5
24.480,11
24.500,11
24.520,12
