1.46748,0
1.47248,0
1.47748,0
1.48248,0
1.48748,0
1.49248,0
1.49748,0
1.50248,0
1.50748,0
1.51248,0
1.51748,0
1.52248,0
1.52748,0
1.53248,0
1.53748,0
1.54248,0
1.54748,0
1.55248,0
1.55748,0
1.56248,0
1.56748,0
1.57248,0
1.57748,0
1.58248,0
1.58748,0
1.59248,0
1.59748,0
1.60248,0
1.60748,0
1.61248,0
1.61748,0
1.62248,0
1.62748,1.00E-07
1.63248,1.00E-07
1.63748,1.00E-07
1.64248,1.00E-07
1.64748,1.00E-07
1.65248,1.00E-07
1.65748,1.00E-07
1.66248,1.00E-07
1.66748,1.00E-07
1.67248,1.00E-07
1.67748,1.00E-07
1.68248,1.00E-07
1.68748,1.00E-07
1.69248,1.00E-07
1.69748,1.00E-07
1.70248,1.00E-07
1.70748,1.00E-07
1.71248,1.00E-07
1.71748,1.00E-07
1.72248,1.00E-07
1.72748,1.00E-07
1.73248,1.00E-07
1.73748,1.00E-07
1.74248,1.00E-07
1.74748,1.00E-07
1.75248,1.00E-07
1.75748,1.00E-07
1.76248,1.00E-07
1.76748,1.00E-07
1.77248,1.00E-07
1.77748,1.00E-07
1.78248,1.00E-07
1.78748,1.00E-07
1.79248,1.00E-07
1.79748,1.00E-07
1.80248,1.00E-07
1.80748,1.00E-07
1.81248,1.00E-07
1.81748,1.00E-07
1.82248,1.00E-07
1.82748,1.00E-07
1.83248,1.00E-07
1.83748,1.00E-07
1.84248,1.00E-07
1.84748,1.00E-07
1.85248,1.00E-07
1.85748,1.00E-07
1.86248,1.00E-07
1.86748,1.00E-07
1.87248,1.00E-07
1.87748,1.00E-07
1.88248,1.00E-07
1.88748,1.00E-07
1.89248,1.00E-07
1.89748,1.00E-07
1.90248,1.00E-07
1.90748,1.00E-07
1.91248,1.00E-07
1.91748,1.00E-07
1.92248,1.00E-07
1.92748,1.00E-07
1.93248,1.00E-07
1.93748,1.00E-07
1.94248,1.00E-07
1.94748,1.00E-07
1.95248,1.00E-07
1.95748,1.00E-07
1.96248,1.00E-07
1.96748,1.00E-07
1.97248,1.00E-07
1.97748,1.00E-07
1.98248,1.00E-07
1.98748,1.00E-07
1.99248,1.00E-07
1.99748,1.00E-07
2.00248,1.00E-07
2.00748,1.00E-07
2.01248,1.00E-07
2.01748,1.00E-07
2.02248,1.00E-07
2.02748,1.00E-07
2.03248,1.00E-07
2.03748,1.00E-07
2.04248,1.00E-07
2.04748,1.00E-07
2.05248,1.00E-07
2.05748,1.00E-07
2.06248,1.00E-07
2.06748,1.00E-07
2.07248,1.00E-07
2.07748,1.00E-07
2.08248,1.00E-07
2.08748,1.00E-07
2.09248,1.00E-07
2.09748,1.00E-07
2.10248,1.00E-07
2.10748,1.00E-07
2.11248,1.00E-07
2.11748,1.00E-07
2.12248,1.00E-07
2.12748,1.00E-07
2.13248,1.00E-07
2.13748,1.00E-07
2.14248,1.00E-07
2.14748,1.00E-07
2.15248,1.00E-07
2.15748,1.00E-07
2.16248,1.00E-07
2.16748,1.00E-07
2.17248,1.00E-07
2.17748,1.00E-07
2.18248,1.00E-07
2.18748,1.00E-07
2.19248,1.00E-07
2.19748,1.00E-07
2.20248,1.00E-07
2.20748,1.00E-07
2.21248,1.00E-07
2.21748,1.00E-07
2.22248,1.00E-07
2.22748,1.00E-07
2.23248,1.00E-07
2.23748,1.00E-07
2.24248,1.00E-07
2.24748,1.00E-07
2.25248,1.00E-07
2.25748,1.00E-07
2.26248,1.00E-07
2.26748,1.00E-07
2.27248,1.00E-07
2.27748,1.00E-07
2.28248,1.00E-07
2.28748,1.00E-07
2.29248,1.00E-07
2.29748,1.00E-07
2.30248,1.00E-07
2.30748,1.00E-07
2.31248,1.00E-07
2.31748,1.00E-07
2.32248,1.00E-07
2.32748,1.00E-07
2.33248,1.00E-07
2.33748,1.00E-07
2.34248,1.00E-07
2.34748,1.00E-07
2.35248,1.00E-07
2.35748,1.00E-07
2.36248,1.00E-07
2.36748,1.00E-07
2.37248,1.00E-07
2.37748,1.00E-07
2.38248,1.00E-07
2.38748,1.00E-07
2.39248,1.00E-07
2.39748,1.00E-07
2.40248,1.00E-07
2.40748,1.00E-07
2.41248,1.00E-07
2.41748,1.00E-07
2.42248,1.00E-07
2.42748,1.00E-07
2.43248,1.00E-07
2.43748,1.00E-07
2.44248,1.00E-07
2.44748,1.00E-07
2.45248,1.00E-07
2.45748,1.00E-07
2.46248,1.00E-07
2.46748,1.00E-07
2.47248,1.00E-07
2.47748,1.00E-07
2.48248,1.00E-07
2.48748,1.00E-07
2.49248,1.00E-07
2.49748,1.00E-07
2.50248,1.00E-07
2.50748,1.00E-07
2.51248,1.00E-07
2.51748,1.00E-07
2.52248,1.00E-07
